year,good,value,movement_type
1743,Negroes,124,EN
1743,Rum,2730,EN
1743,Salt,0,EN
1743,Salt,0,EN
1743,Salt,489,EN
1743,Servants,790,EN
1743,Sugar,1,EN
1743,Sugar,0,EN
1743,Sugar,15,EN
1743,Sugar,303,EN
1743,,,EN
1744,Cheese,0,EN
1744,Coffee,0,EN
1744,Indigo,11,EN
1744,Molasses,131,EN
1744,Molasses,274,EN
1744,Negroes,7452,EN
1744,Rum,1984,EN
1744,Salt,4,EN
1744,Salt,263,EN
1744,Servants,23,EN
1744,Spirits,6,EN
1744,Staves,28,EN
1744,Sugar,21,EN
1744,Sugar,18,EN
1744,Sugar,120,EN
1744,Sugar,179,EN
1744,,,EN
1745,Cheese,0,EN
1745,Convicts,124,EN
1745,Negroes,4347,EN
1745,Rum,767,EN
1745,Servants,1468,EN
1745,Sugar,1,EN
1745,Sugar,0,EN
1745,Sugar,138,EN
1745,,,EN
1746,Cheese,0,EN
1746,Cheese,0,EN
1746,Convicts,960,EN
1746,Loaf sugar,2,EN
1746,Molasses,84,EN
1746,Molasses,94,EN
1746,Negroes,1646,EN
1746,Plank,7,EN
1746,Rum,327,EN
1746,Rum,3126,EN
1746,Rum,15,EN
1746,Salt,12,EN
1746,Servants,1456,EN
1746,Sugar,180,EN
1746,Sugar,158,EN
1746,Wine,280,EN
1746,,,EN
1749,Bread,195,EN
1749,Cash,0,EN
1749,Cash,119,EN
1749,Cash,0,EN
1749,Cheese,0,EN
1749,Chocolate,0,EN
1749,Indigo,0,EN
1749,Molasses,0,EN
1749,Molasses,6,EN
1749,Pitch,6,EN
1749,Rum,612,EN
1749,Rum,3521,EN
1749,Salt,3,EN
1749,Sugar,38,EN
1749,Sugar,0,EN
1749,Sugar,853,EN
1749,Tar,51,EN
1749,Turpentine,54,EN
1749,,,EN
1750,Cash,24,EN
1750,Linen,0,EN
1750,Molasses,55,EN
1750,Negroes,3688,EN
1750,Refined sugar,19,EN
1750,Rum,43,EN
1750,Rum,138,EN
1750,Rum,2247,EN
1750,Salt,114,EN
1750,Salt,2,EN
1750,Sugar,1,EN
1750,Sugar,79,EN
1750,Sugar,1243,EN
1750,Sugar,0,EN
1750,Wine,35,EN
1750,Wine,26,EN
1750,Wine,122,EN
1750,,,EN
1751,Bar iron,44,EN
1751,Biscuit,1,EN
1751,Cash,140,EN
1751,Cheese,0,EN
1751,Chocolate,0,EN
1751,Chocolate,0,EN
1751,Coffee,0,EN
1751,Ginger,0,EN
1751,Iron,0,EN
1751,Molasses,35,EN
1751,Molasses,182,EN
1751,Rum,5120,EN
1751,Rum,1057,EN
1751,Salt,885,EN
1751,Salt,535,EN
1751,Servants,789,EN
1751,Sugar,39,EN
1751,Sugar,2,EN
1751,Sugar,619,EN
1751,Sugar,236,EN
1751,Sugar,225,EN
1751,Sugar,15,EN
1751,Tar,49,EN
1751,Wine,119,EN
1751,Wine,22,EN
1751,Wine,212,EN
1751,Wine,266,EN
1751,,,EN
1752,Bar iron,15,EN
1752,Beeswax,0,EN
1752,Beeswax,0,EN
1752,Bread,189,EN
1752,Cheese,0,EN
1752,Cheese,0,EN
1752,Chocolate,0,EN
1752,Chocolate,0,EN
1752,Coffee,0,EN
1752,Coffee,0,EN
1752,Ginger,0,EN
1752,Linen,0,EN
1752,Loaf sugar,914,EN
1752,Molasses,14,EN
1752,Molasses,4,EN
1752,Molasses,59,EN
1752,Molasses,200,EN
1752,Negroes,18496,EN
1752,Pimento,0,EN
1752,Pitch,49,EN
1752,Pork,0,EN
1752,Rum,223,EN
1752,Rum,3194,EN
1752,Rum,31,EN
1752,Rum,116,EN
1752,Salt,5,EN
1752,Spirits,0,EN
1752,Sugar,35,EN
1752,Sugar,807,EN
1752,Tar,43,EN
1752,Wine,122,EN
1752,Wine,72,EN
1752,Wine,90,EN
1752,,,EN
1754,Cheese,0,EN
1754,Cheese,0,EN
1754,Chocolate,0,EN
1754,Coffee,0,EN
1754,Molasses,40,EN
1754,Molasses,54,EN
1754,Potatoes,0,EN
1754,Refined sugar,13,EN
1754,Rice,0,EN
1754,Rum,69,EN
1754,Rum,14,EN
1754,Rum,987,EN
1754,Rum,814,EN
1754,Salt,1197,EN
1754,Salt,6,EN
1754,Servants,1059,EN
1754,Sugar,209,EN
1754,Sugar,332,EN
1754,Sugar,28,EN
1754,Wine,43,EN
1754,Wine,482,EN
1754,Wine,99,EN
1754,,,EN
1755,Bar iron,52,EN
1755,Bread,34,EN
1755,Chocolate,0,EN
1755,Coffee,0,EN
1755,Coffee,0,EN
1755,Molasses,159,EN
1755,Rice,0,EN
1755,Rum,2598,EN
1755,Rum,39,EN
1755,Rum,13,EN
1755,Salt,557,EN
1755,Sugar,17,EN
1755,Sugar,374,EN
1755,Wine,92,EN
1755,Wine,18,EN
1755,,,EN
1758,Molasses,96,EN
1758,Negroes,285,EN
1758,Pig iron,482,EN
1758,Rum,98,EN
1758,Rum,64,EN
1758,Rum,161,EN
1758,Salt,1345,EN
1758,Sugar,13,EN
1758,Sugar,225,EN
1758,Sugar,721,EN
1758,Wine,92,EN
1758,,,EN
1760,Cash,8,EN
1760,Convicts,1580,EN
1760,Loaf sugar,32,EN
1760,Molasses,189,EN
1760,Molasses,0,EN
1760,Negroes,7122,EN
1760,Plank,1,EN
1760,Refined sugar,7,EN
1760,Refined sugar,4,EN
1760,Rum,47,EN
1760,Rum,2060,EN
1760,Rum,39,EN
1760,Salt,201,EN
1760,Salt,9,EN
1760,Shingles,0,EN
1760,Spirits,64,EN
1760,Sugar,11,EN
1760,Sugar,114,EN
1760,Sugar,172,EN
1760,Tar,102,EN
1760,Turpentine,14,EN
1760,Wine,95,EN
1760,Wine,40,EN
1760,Wine,16,EN
1760,,,EN
1761,Bread,16,EN
1761,Bread,62,EN
1761,Chocolate,0,EN
1761,Coffee,0,EN
1761,Coffee,0,EN
1761,Convicts,660,EN
1761,Ginger,0,EN
1761,Molasses,99,EN
1761,Molasses,8,EN
1761,Negroes,37747,EN
1761,Pimento,0,EN
1761,Plank,12,EN
1761,Refined sugar,70,EN
1761,Refined sugar,2,EN
1761,Rum,105,EN
1761,Rum,1374,EN
1761,Rum,61,EN
1761,Salt,6,EN
1761,Salt,10,EN
1761,Sugar,244,EN
1761,Sugar,162,EN
1761,Sugar,28,EN
1761,Virginia currency,24,EN
1761,Wine,141,EN
1761,Wine,170,EN
1761,,,EN
1762,Cash,144,EN
1762,Cheese,0,EN
1762,Chocolate,0,EN
1762,Dollars,290,EN
1762,Molasses,394,EN
1762,Negroes,21615,EN
1762,Pitch,21,EN
1762,Refined sugar,32,EN
1762,Rum,262,EN
1762,Rum,142,EN
1762,Rum,6073,EN
1762,Salt,52,EN
1762,Servants,427,EN
1762,Staves,353,EN
1762,Sterling cash,30,EN
1762,Sugar,0,EN
1762,Sugar,40,EN
1762,Sugar,56,EN
1762,Sugar,1292,EN
1762,Tar,423,EN
1762,Turpentine,8,EN
1762,Wine,432,EN
1762,Wine,116,EN
1762,Wine,238,EN
1762,,,EN
1763,Bread,0,EN
1763,Cash,375,EN
1763,Cheese,0,EN
1763,Chocolate,0,EN
1763,Coffee,0,EN
1763,Convicts,341,EN
1763,Dollars,37,EN
1763,Ginger,0,EN
1763,Loaf sugar,26,EN
1763,Loaf sugar,15,EN
1763,Loaf sugar,18,EN
1763,Molasses,39,EN
1763,Molasses,8,EN
1763,Molasses,35,EN
1763,Molasses,244,EN
1763,Negroes,2779,EN
1763,Pig iron,198,EN
1763,Potatoes,0,EN
1763,Rum,84,EN
1763,Rum,4798,EN
1763,Rum,13,EN
1763,Salt,48,EN
1763,Salt,84,EN
1763,Salt,0,EN
1763,Spirits,19,EN
1763,Sugar,28,EN
1763,Sugar,812,EN
1763,Tobacco,455,EN
1763,Wine,385,EN
1763,Wine,2139,EN
1763,Wine,143,EN
1763,,,EN
1764,Bar iron,247,EN
1764,Cheese,0,EN
1764,Chocolate,0,EN
1764,Chocolate,0,EN
1764,Coffee,0,EN
1764,Coffee,0,EN
1764,Coffee,0,EN
1764,Deer Skin,0,EN
1764,Dollars,12,EN
1764,Guineas,3,EN
1764,Loaf sugar,10,EN
1764,Loaf sugar,29,EN
1764,Molasses,18,EN
1764,Molasses,243,EN
1764,Negroes,2814,EN
1764,Pig iron,98,EN
1764,Refined sugar,25,EN
1764,Refined sugar,34,EN
1764,Rum,3317,EN
1764,Rum,11,EN
1764,Rum,10,EN
1764,Rum,194,EN
1764,Salt,41,EN
1764,Salt,6,EN
1764,Sugar,593,EN
1764,Sugar,463,EN
1764,Sugar,842,EN
1764,Tar,43,EN
1764,Wheat,0,EN
1764,Wheat,0,EN
1764,Wine,15,EN
1764,Wine,73,EN
1764,Wine,263,EN
1764,,,EN
1765,Bread,3,EN
1765,Cheese,0,EN
1765,Chocolate,0,EN
1765,Chocolate,0,EN
1765,Coffee,0,EN
1765,Coffee,0,EN
1765,Dollars,28,EN
1765,Ginger,0,EN
1765,Indigo,0,EN
1765,Linen,0,EN
1765,Loaf sugar,394,EN
1765,Molasses,17,EN
1765,Molasses,256,EN
1765,Molasses,22,EN
1765,Pepper,0,EN
1765,Pimento,0,EN
1765,Refined sugar,62,EN
1765,Rice,0,EN
1765,Rum,3649,EN
1765,Rum,98,EN
1765,Rum,96,EN
1765,Rum,5,EN
1765,Salt,10,EN
1765,Salt,60,EN
1765,Sugar,912,EN
1765,Tea,0,EN
1765,Wine,160,EN
1765,,,EN
1766,Cheese,0,EN
1766,Chocolate,0,EN
1766,Chocolate,0,EN
1766,Coffee,0,EN
1766,Indigo,0,EN
1766,Molasses,133,EN
1766,Molasses,29,EN
1766,Molasses,405,EN
1766,Refined sugar,7,EN
1766,Refined sugar,25,EN
1766,Refined sugar,94,EN
1766,Refined sugar,56,EN
1766,Rice,0,EN
1766,Rum,317,EN
1766,Rum,94,EN
1766,Rum,3833,EN
1766,Rum and spirits,86,EN
1766,Rum and spirits,156,EN
1766,Rum and spirits,17,EN
1766,Salt,23,EN
1766,Sugar,373,EN
1766,Sugar,266,EN
1766,Sugar,442,EN
1766,Wine,75,EN
1766,Wine,210,EN
1766,Wine,120,EN
1766,,,EN
1768,Bread,4,EN
1768,Cheese,0,EN
1768,Chocolate,0,EN
1768,Chocolate,0,EN
1768,Coffee,0,EN
1768,Coffee,0,EN
1768,Ginger,0,EN
1768,Loaf sugar,36,EN
1768,Molasses,163,EN
1768,Molasses,252,EN
1768,Molasses,27,EN
1768,Molasses,7,EN
1768,Pimento,0,EN
1768,Pork,0,EN
1768,Pork,0,EN
1768,Pork,0,EN
1768,Potatoes,0,EN
1768,Refined sugar,193,EN
1768,Rum,3578,EN
1768,Rum,156,EN
1768,Rum,3,EN
1768,Rum,218,EN
1768,Salt,11,EN
1768,Salt,9,EN
1768,Shingles,0,EN
1768,Sugar,180,EN
1768,Sugar,25,EN
1768,Sugar,573,EN
1768,Sugar,97,EN
1768,Tea,3,EN
1768,Tobacco,14,EN
1768,White sugar,10,EN
1768,Wine,1518,EN
1768,Wine,172,EN
1768,,,EN
1769,Beef,100,EN
1769,Bread,12,EN
1769,Cheese,0,EN
1769,Chocolate,0,EN
1769,Chocolate,0,EN
1769,Coffee,0,EN
1769,Coffee,0,EN
1769,Coffee,0,EN
1769,Loaf sugar,61,EN
1769,Loaf sugar,4,EN
1769,Loaf sugar,21,EN
1769,Loaf sugar,74,EN
1769,Molasses,13,EN
1769,Molasses,776,EN
1769,Molasses,79,EN
1769,Negroes,38,EN
1769,Pimento,0,EN
1769,Plank,10,EN
1769,Potatoes,0,EN
1769,Rum,5766,EN
1769,Rum,427,EN
1769,Rum,257,EN
1769,Salt,57,EN
1769,Salt,1,EN
1769,Sugar,2144,EN
1769,Sugar,819,EN
1769,Sugar,530,EN
1769,Tea,3,EN
1769,Tea,0,EN
1769,Tobacco,371,EN
1769,White sugar,107,EN
1769,White sugar,10,EN
1769,White sugar,45,EN
1769,Wine,114,EN
1769,,,EN
1771,Bread,14,EN
1771,Cheese,0,EN
1771,Chocolate,0,EN
1771,Chocolate,0,EN
1771,Coffee,0,EN
1771,Coffee,0,EN
1771,Hoops,0,EN
1771,Loaf sugar,15,EN
1771,Loaf sugar,102,EN
1771,Loaf sugar,29,EN
1771,Loaf sugar,29,EN
1771,Molasses,38,EN
1771,Molasses,906,EN
1771,Molasses,166,EN
1771,Negroes,3647,EN
1771,Pimento,0,EN
1771,Rice,0,EN
1771,Rum,3864,EN
1771,Rum,423,EN
1771,Rum,813,EN
1771,Salt,33,EN
1771,Sugar,274,EN
1771,Sugar,119,EN
1771,Sugar,810,EN
1771,Wine,446,EN
1771,Wine,1509,EN
1771,Wine,619,EN
1771,,,EN
