year,good,value,movement_type
1750,Sieves,0,EN
1750,Spades,0,EN
1750,Staves,25,EN
1750,Still,0,EN
1750,Sugar,41,EN
1750,Sugar,132,EN
1750,Tar,0,EN
1750,Tobacco,0,EN
1751,Brown sugar,34,EN
1751,Brown sugar,13,EN
1751,Brown sugar,250,EN
1751,Cheese,0,EN
1751,Cheese,0,EN
1751,Cheese,0,EN
1751,Chocolate,0,EN
1751,Loaf sugar,3,EN
1751,Loaf sugar,11,EN
1751,Madeira,18,EN
1751,Molasses,33,EN
1751,Molasses,251,EN
1751,Molasses,199,EN
1751,Muscovado sugar,340,EN
1751,Muscovado sugar,129,EN
1751,Oats,0,EN
1751,Rum,2017,EN
1751,Rum,12819,EN
1751,Rum,21,EN
1751,Rum,210,EN
1751,Salt,70,EN
1751,Salt,253,EN
1751,Salt,7,EN
1751,Servants,69,EN
1751,Sugar,441,EN
1751,Sugar,28,EN
1751,White sugar,4,EN
1751,Wine,133,EN
1752,Beef,0,EN
1752,Board,3,EN
1752,Brown sugar,1,EN
1752,Brown sugar,349,EN
1752,Brown sugar,4,EN
1752,Calves skins,0,EN
1752,Cheese,0,EN
1752,Cheese,0,EN
1752,Cheese,0,EN
1752,Chocolate,0,EN
1752,Convicts,2870,EN
1752,Deer Skins,0,EN
1752,Deer Skins,0,EN
1752,Fyall wine,18,EN
1752,Ginger,0,EN
1752,Loaf sugar,15,EN
1752,Madeira,0,EN
1752,Madeira,298,EN
1752,Molasses,828,EN
1752,Molasses,146,EN
1752,Molasses,25,EN
1752,Muscovado sugar,583,EN
1752,Muscovado sugar,95,EN
1752,Muscovado sugar,0,EN
1752,Muscovdado sugar,0,EN
1752,Negroes,1139,EN
1752,Pepper,0,EN
1752,Pig iron,222,EN
1752,Pitch,20,EN
1752,Pork,0,EN
1752,Potatoes,0,EN
1752,Red wine,0,EN
1752,Rice,0,EN
1752,Rice,0,EN
1752,Rum,41,EN
1752,Rum,30,EN
1752,Rum,5087,EN
1752,Rum,494,EN
1752,Rum,162,EN
1752,Salt,1,EN
1752,Salt,42,EN
1752,Salt,265,EN
1752,Servants,20,EN
1752,Ship bread,8,EN
1752,Sugar,18,EN
1752,Sugar,27,EN
1752,Sugar,9,EN
1752,Sugar,241,EN
1752,Sugar,26,EN
1752,Tar,11,EN
1752,Tea,0,EN
1752,Turpentine,3,EN
1752,White wine,0,EN
1752,White wine,0,EN
1753,Barrel staves,7,EN
1753,Beef,27,EN
1753,Bread,108,EN
1753,Brown sugar,0,EN
1753,Brown sugar,3,EN
1753,Cheese,0,EN
1753,Chocolate,0,EN
1753,Chocolate,0,EN
1753,Coffee,0,EN
1753,Coffee,0,EN
1753,Convicts,1324,EN
1753,Flour,571,EN
1753,Fyall wine,110,EN
1753,Ginger,0,EN
1753,Ham,4,EN
1753,Loaf sugar,376,EN
1753,Loaf sugar,4,EN
1753,Madeira,550,EN
1753,Madeira,32,EN
1753,Madeira,41,EN
1753,Madeira,18,EN
1753,Molasses,397,EN
1753,Muscovado sugar,1,EN
1753,Muscovado sugar,366,EN
1753,Muscovdado sugar,3,EN
1753,Negroes,0,EN
1753,Pipe staves,12,EN
1753,Pitch,41,EN
1753,Plank,242,EN
1753,Pork,38,EN
1753,Rum,618,EN
1753,Rum,2847,EN
1753,Salt,0,EN
1753,Salt,7,EN
1753,Servants,6114,EN
1753,Staves,102,EN
1753,Sugar,4,EN
1753,Sugar,253,EN
1753,Sugar,104,EN
1753,Tar,9,EN
1753,Turpentine,4,EN
1753,Wine,0,EN
1754,Beef,13,EN
1754,Beeswax,0,EN
1754,Brown sugar,82,EN
1754,Cheese,0,EN
1754,Cheese,0,EN
1754,Coffee,0,EN
1754,Convicts,1842,EN
1754,Ginger,0,EN
1754,Iron,1,EN
1754,Loaf sugar,1,EN
1754,Madeira,505,EN
1754,Madeira,133,EN
1754,Madeira,895,EN
1754,Molasses,48,EN
1754,Molasses,4,EN
1754,Molasses,303,EN
1754,Muscovado sugar,394,EN
1754,Muscovado sugar,50,EN
1754,Negroes,960,EN
1754,Pitch,8,EN
1754,Pork,55,EN
1754,Rum,402,EN
1754,Rum,4080,EN
1754,Salt,7,EN
1754,Salt,317,EN
1754,Servants,662,EN
1754,Skins,0,EN
1754,Sugar,221,EN
1754,Sugar,44497,EN
1754,Sugar,140,EN
1754,Tar,42,EN
1754,Tea,0,EN
1754,Turpentine,15,EN
1754,Vedonia wine,34,EN
1755,Brown sugar,22,EN
1755,Brown sugar,45,EN
1755,Cheese,0,EN
1755,Cheese,0,EN
1755,Cheese,0,EN
1755,Cheese,0,EN
1755,Chocolate,0,EN
1755,Coffee,0,EN
1755,Convicts,4381,EN
1755,Leather,0,EN
1755,Loaf sugar,8,EN
1755,Loaf sugar,16,EN
1755,Loaf sugar,21,EN
1755,Madeira,473,EN
1755,Madeira,166,EN
1755,Madeira,24,EN
1755,Madeira,70,EN
1755,Mahogany,0,EN
1755,Molasses,290,EN
1755,Muscovado sugar,54,EN
1755,Muscovado sugar,43,EN
1755,Muscovado sugar,49,EN
1755,Negroes,298,EN
1755,Rum,6071,EN
1755,Rum,40,EN
1755,Rum,18,EN
1755,Salt,67,EN
1755,Salt,0,EN
1755,Servants,2949,EN
1755,Sugar,18,EN
1755,Sugar,603,EN
1755,Sugar,69,EN
1755,Wine,0,EN
1756,Bar iron,40,EN
1756,Brown sugar,30,EN
1756,Cheese,0,EN
1756,Chocolate,0,EN
1756,Coffee,0,EN
1756,Convicts,2576,EN
1756,Ginger,0,EN
1756,Hides (raw),0,EN
1756,Indian corn,87,EN
1756,Loaf sugar,0,EN
1756,Molasses,30,EN
1756,Molasses,18,EN
1756,Negroes,3012,EN
1756,Peas,11,EN
1756,Pig iron,88,EN
1756,Pork,130,EN
1756,Rice,0,EN
1756,Rice,3,EN
1756,Rum,116,EN
1756,Rum,4367,EN
1756,Salt,27,EN
1756,Salt,125,EN
1756,Servants,2046,EN
1756,Shingles,0,EN
1756,Sugar,953,EN
1756,Sugar,25,EN
1756,Tea,0,EN
1756,Turpentine,10,EN
1756,Wine,1202,EN
1757,Claret,0,EN
1757,Coffee,0,EN
1757,Convicts,3298,EN
1757,Cotton,19,EN
1757,Indigo,33,EN
1757,Indigo,0,EN
1757,Indigo,0,EN
1757,Loaf sugar,24,EN
1757,Loaf sugar,32,EN
1757,Molasses,20,EN
1757,Molasses,275,EN
1757,Molasses,9,EN
1757,Molasses,4,EN
1757,Muscovado sugar,104,EN
1757,Pitch,0,EN
1757,Pork,86,EN
1757,Rice,0,EN
1757,Rum,551,EN
1757,Rum,3118,EN
1757,Salt,183,EN
1757,Salt,12,EN
1757,Salt,1597,EN
1757,Servants,734,EN
1757,Shingles,0,EN
1757,Sugar,548,EN
1757,Sugar,14,EN
1757,Sugar,0,EN
1757,Sugar,438,EN
1757,Sugar,216,EN
1757,Sugar,286,EN
1757,Tar,39,EN
1757,Turpentine,65,EN
1757,Wine,16,EN
1758,Brown sugar,44,EN
1758,Brown sugar,607,EN
1758,Brown sugar,0,EN
1758,Claret,0,EN
1758,Claret,53,EN
1758,Coffee,0,EN
1758,Coffee,0,EN
1758,Convicts,1619,EN
1758,Indigo,0,EN
1758,Loaf sugar,11,EN
1758,Loaf sugar,4,EN
1758,Madeira,427,EN
1758,Mahogany plank,0,EN
1758,Molasses,34,EN
1758,Molasses,21,EN
1758,Molasses,168,EN
1758,Muscovado sugar,9,EN
1758,Muscovado sugar,29,EN
1758,Muscovado sugar,19,EN
1758,Negroes,71,EN
1758,Pork,65,EN
1758,Rum,8028,EN
1758,Rum,676,EN
1758,Salt,593,EN
1758,Servants,26,EN
1758,Staves and heading,0,EN
1758,Sugar,133,EN
1758,Sugar,15,EN
1758,Sugar,113,EN
1758,Sugar,691,EN
1758,Sugar,54,EN
1758,Tar,29,EN
1758,Wine,394,EN
1759,Brown sugar,0,EN
1759,Chocolate,0,EN
1759,Coffee,0,EN
1759,Coffee,0,EN
1759,Convicts,4221,EN
1759,Cotton,71,EN
1759,Indigo,5,EN
1759,Loaf sugar,2,EN
1759,Madeira,74,EN
1759,Madeira,59,EN
1759,Madeira,15,EN
1759,Molasses,38,EN
1759,Molasses,33,EN
1759,Molasses,63,EN
1759,Muscovado sugar,4,EN
1759,Muscovado sugar,22,EN
1759,Negroes,7656,EN
1759,Pimento,0,EN
1759,Pitch,3,EN
1759,Pounds sterling,45,EN
1759,Rum,10,EN
1759,Rum,9,EN
1759,Rum,166,EN
1759,Rum,2014,EN
1759,Rum,4488,EN
1759,Salt,1528,EN
1759,Salt,10,EN
1759,Servants,39,EN
1759,Sugar,470,EN
1759,Sugar,2,EN
1759,Sugar,205,EN
1759,Sugar,53,EN
1759,Sugar,461,EN
1759,Sugar,22,EN
1759,Tar,26,EN
1759,Turpentine,7,EN
1759,Wine,59,EN
1759,Wine,1386,EN
1759,Wine,840,EN
1760,Brown sugar,59,EN
1760,Brown sugar,76,EN
1760,Chocolate,0,EN
1760,Cocoa,0,EN
1760,Cocoa,0,EN
1760,Coffee,0,EN
1760,Coffee,0,EN
1760,Coffee,0,EN
1760,Convicts,2551,EN
1760,Cotton,7,EN
1760,Hides in hair,0,EN
1760,Loaf sugar,127,EN
1760,Loaf sugar,32,EN
1760,Loaf sugar,8,EN
1760,Loaf sugar,8,EN
1760,Madeira,327,EN
1760,Mahogany plank,0,EN
1760,Molasses,249,EN
1760,Molasses,972,EN
1760,Molasses,20,EN
1760,Molasses,31,EN
1760,Muscovado sugar,14,EN
1760,Muscovado sugar,95,EN
1760,Negroes,11965,EN
1760,Pepper,0,EN
1760,Potatoes,0,EN
1760,Refined sugar,16,EN
1760,Refined sugar,3,EN
1760,Refined sugar,111,EN
1760,Refined sugar,22,EN
1760,Rice,13,EN
1760,Rice,0,EN
1760,Rice,0,EN
1760,Rum,4,EN
1760,Rum,52,EN
1760,Rum,626,EN
1760,Rum,7807,EN
1760,Salt,5,EN
1760,Salt,1050,EN
1760,Servants,104,EN
1760,Sugar,351,EN
1760,Sugar,572,EN
1760,Sugar,74,EN
1760,Sugar,550,EN
1760,Sugar,136,EN
1760,Sugar,149,EN
1760,Table board,2,EN
1760,Tar,4,EN
1760,Turpentine,5,EN
1760,Vedonia wine,76,EN
1760,Wine,68,EN
1761,Beef,0,EN
1761,Beeswax,0,EN
1761,Brown sugar,8,EN
1761,Brown sugar,28,EN
1761,Brown sugar,0,EN
1761,Brown sugar,72,EN
1761,Brown sugar,77,EN
1761,Chocolate,0,EN
1761,Claret,57,EN
1761,Claret,99,EN
1761,Coffee,0,EN
1761,Convicts,2059,EN
1761,Cotton,10,EN
1761,Cotton,0,EN
1761,Deer Skin,0,EN
1761,Deer Skin,0,EN
1761,Fyall wine,85,EN
1761,Fyall wine,11,EN
1761,Fyall wine,650,EN
1761,Hides (sole leather),0,EN
1761,Indigo,0,EN
1761,Loaf sugar,234,EN
1761,Loaf sugar,55,EN
1761,Loaf sugar,16,EN
1761,Loaf sugar,74,EN
1761,Madeira,57,EN
1761,Madeira,85,EN
1761,Madeira,1481,EN
1761,Mahogany plank,0,EN
1761,Molasses,163,EN
1761,Molasses,39,EN
1761,Molasses,127,EN
1761,Molasses,8,EN
1761,Muscovado sugar,18,EN
1761,Muscovado sugar,90,EN
1761,Negroes,4416,EN
1761,Pimento,0,EN
1761,Rum,3820,EN
1761,Rum,2425,EN
1761,Rum,48,EN
1761,Rum,13,EN
1761,Rum,75,EN
1761,Salt,1086,EN
1761,Salt,11,EN
1761,Servants,39,EN
1761,Spirit turpentine,0,EN
1761,Sugar,2194,EN
1761,Sugar,265,EN
1761,Sugar,1882,EN
1761,Sugar,152,EN
1761,Sugar,124,EN
1761,Tar,35,EN
1761,Teneriff wine,7,EN
1761,Teneriff wine,325,EN
1761,Teneriff wine,21,EN
1761,Turpentine,41,EN
1761,Vedonia wine,14,EN
1761,Wine,226,EN
1761,Wine,1216,EN
1762,Beef,51,EN
1762,Brown sugar,164,EN
1762,Brown sugar,87,EN
1762,Brown sugar,19,EN
1762,Brown sugar,131,EN
1762,Cheese,0,EN
1762,Chocolate,0,EN
1762,Chocolate,0,EN
1762,Cocoa,0,EN
1762,Coffee,0,EN
1762,Convicts,2784,EN
1762,Deer Skin,0,EN
1762,Deer Skin,0,EN
1762,Furs,0,EN
1762,Fyall wine,86,EN
1762,Hides,0,EN
1762,Hides,0,EN
1762,Hides (dry),0,EN
1762,Indigo,0,EN
1762,Leather (tanned),0,EN
1762,Loaf sugar,15,EN
1762,Loaf sugar,364,EN
1762,Loaf sugar,30,EN
1762,Madeira,183,EN
1762,Molasses,513,EN
1762,Molasses,13,EN
1762,Molasses,148,EN
1762,Molasses,8,EN
1762,Muscovado sugar,855,EN
1762,Negroes,2956,EN
1762,Pitch,29,EN
1762,Plank,11,EN
1762,Pork,1079,EN
1762,Potatoes,0,EN
1762,Rice,0,EN
1762,Rice,0,EN
1762,Rum,1185,EN
1762,Rum,6094,EN
1762,Salt,459,EN
1762,Servants,142,EN
1762,Shingles,0,EN
1762,Ship timber,0,EN
1762,Spirits,13,EN
1762,Staves,3,EN
1762,Staves and heading,0,EN
1762,Sugar,9,EN
1762,Sugar,168,EN
1762,Sugar,8,EN
1762,Sugar,124,EN
1762,Tar,278,EN
1762,Turpentine,35,EN
1762,Vedonia wine,58,EN
1763,Beef,21,EN
1763,Brown sugar,42,EN
1763,Brown sugar,37,EN
1763,Brown sugar,18,EN
1763,Brown sugar,117,EN
1763,Cheese,0,EN
1763,Chocolate,0,EN
1763,Claret,627,EN
1763,Claret,0,EN
1763,Claret,0,EN
1763,Cocoa,0,EN
1763,Coffee,0,EN
1763,Coffee,0,EN
1763,Convicts,1024,EN
1763,Fyall wine,29,EN
1763,Fyall wine,570,EN
1763,Indigo,0,EN
1763,Loaf sugar,63,EN
1763,Loaf sugar,20,EN
1763,Loaf sugar,38,EN
1763,Loaf sugar,71,EN
1763,Loaf sugar,286,EN
1763,Madeira,2995,EN
1763,Madeira,94,EN
1763,Madeira,0,EN
1763,Madeira,414,EN
1763,Mahogany,0,EN
1763,Mahogany plank,0,EN
1763,Molasses,3,EN
1763,Molasses,85,EN
1763,Molasses,46,EN
1763,Molasses,104,EN
1763,Molasses,360,EN
1763,Muscovado sugar,42,EN
1763,Muscovado sugar,9,EN
1763,Muscovado sugar,117,EN
1763,Muscovado sugar,226,EN
1763,Muscovado sugar,329,EN
1763,Negroes,17509,EN
1763,Pig iron,0,EN
1763,Pitch,13,EN
1763,Pork,48,EN
1763,Rice,0,EN
1763,Rum,2785,EN
1763,Rum,156,EN
1763,Rum,7429,EN
1763,Rum,113,EN
1763,Rum,96,EN
1763,Salt,2,EN
1763,Salt,1,EN
1763,Salt,1186,EN
1763,Servants,252,EN
1763,Spirits,3,EN
1763,Sugar,764,EN
1763,Sugar,225,EN
1763,Sugar,13,EN
1763,Sugar,428,EN
1763,Sugar,15390,EN
1763,Tar,53,EN
1763,Tea,0,EN
1763,Teneriff wine,29,EN
1763,Turpentine,8,EN
1763,Vedonia wine,385,EN
1763,Wine,0,EN
1764,Beeswax,0,EN
1764,Bread,74,EN
1764,Brown sugar,181,EN
1764,Brown sugar,0,EN
1764,Cheese,0,EN
1764,Cheese,0,EN
1764,Coffee,0,EN
1764,Coffee,0,EN
1764,Coffee,0,EN
1764,Convicts,935,EN
1764,Corn,17,EN
1764,Cotton,0,EN
1764,Deer Skin,0,EN
1764,Flour,158,EN
1764,Furs,0,EN
1764,Ginger,0,EN
1764,Ginger,0,EN
1764,Hides,0,EN
1764,Hides,0,EN
1764,Hides (sole leather),0,EN
1764,Loaf sugar,154,EN
1764,Loaf sugar,58,EN
1764,Loaf sugar,30,EN
1764,Loaf sugar,40,EN
1764,Molasses,19,EN
1764,Molasses,1002,EN
1764,Molasses,4,EN
1764,Muscovado sugar,163,EN
1764,Muscovado sugar,17,EN
1764,Negroes,4238,EN
1764,Pimento,0,EN
1764,Pitch,1,EN
1764,Pork,642,EN
1764,Potatoes,0,EN
1764,Rice,0,EN
1764,Rum,11792,EN
1764,Rum,0,EN
1764,Salt,0,EN
1764,Salt,1621,EN
1764,Salt,0,EN
1764,Servants,2676,EN
1764,Shingles,0,EN
1764,Spirit turpentine,0,EN
1764,Spirits,11,EN
1764,Spirits,6,EN
1764,Staves,59,EN
1764,Sugar,446,EN
1764,Sugar,0,EN
1764,Sugar,2046,EN
1764,Sugar,34,EN
1764,Tar,166,EN
1764,Tea,15,EN
1764,Turpentine,12,EN
1764,Wine,1375,EN
1764,Wine,66,EN
1764,Wine,2678,EN
1764,Wine,102,EN
1765,Bacon,2,EN
1765,Barley,0,EN
1765,Beef,42,EN
1765,Beeswax,0,EN
1765,Beeswax,0,EN
1765,Beeswax,0,EN
1765,Brown sugar,88,EN
1765,Cheese,0,EN
1765,Chocolate,0,EN
1765,Chocolate,0,EN
1765,Cocoa,0,EN
1765,Coffee,0,EN
1765,Coffee,0,EN
1765,Coffee,0,EN
1765,Convicts,6304,EN
1765,Cotton,7,EN
1765,Cotton,0,EN
1765,Deer Skin,0,EN
1765,Flour,544,EN
1765,Furs,0,EN
1765,Ginger,0,EN
1765,Ham,0,EN
1765,Hides,0,EN
1765,Hides (raw),0,EN
1765,Leather,0,EN
1765,Leather (tanned),0,EN
1765,Leather (tanned),0,EN
1765,Linen,0,EN
1765,Loaf sugar,63,EN
1765,Loaf sugar,11,EN
1765,Loaf sugar,4,EN
1765,Loaf sugar,8,EN
1765,Molasses,1353,EN
1765,Muscovado sugar,980,EN
1765,Muscovado sugar,101,EN
1765,Muscovado sugar,62,EN
1765,Muscovado sugar,5,EN
1765,Negroes,729,EN
1765,Oats,0,EN
1765,Pitch,18,EN
1765,Pork,653,EN
1765,Potatoes,0,EN
1765,Potatoes,0,EN
1765,Potatoes,0,EN
1765,Rice,4,EN
1765,Rice,0,EN
1765,Rum,5205,EN
1765,Salt,107,EN
1765,Salt,1212,EN
1765,Servants,694,EN
1765,Shingles,0,EN
1765,Specie,120,EN
1765,Sugar,61,EN
1765,Sugar,665,EN
1765,Tar,152,EN
1765,Tea,1,EN
1765,Turpentine,0,EN
1765,Wine,2825,EN
1766,Bread,350,EN
1766,Bread,48,EN
1766,Brown sugar,143,EN
1766,Brown sugar,134,EN
1766,Cheese,0,EN
1766,Chocolate,0,EN
1766,Coffee,0,EN
1766,Convicts,9361,EN
1766,Cotton,16,EN
1766,Deer Skin,0,EN
1766,Hides,0,EN
1766,Hides (raw),0,EN
1766,Indigo,0,EN
1766,Leather (tanned),0,EN
1766,Linen,0,EN
1766,Linen,0,EN
1766,Loaf sugar,359,EN
1766,Loaf sugar,37,EN
1766,Loaf sugar,0,EN
1766,Mahogany,0,EN
1766,Mahogany,0,EN
1766,Molasses,12,EN
1766,Molasses,1701,EN
1766,Muscovado sugar,43,EN
1766,Negroes,1008,EN
1766,Pepper,0,EN
1766,Pimento,0,EN
1766,Pot iron,2,EN
1766,Potatoes,0,EN
1766,Rum,5,EN
1766,Rum,6029,EN
1766,Rum,243,EN
1766,Salt,1301,EN
1766,Servants,1706,EN
1766,Shingles,0,EN
1766,Staves,23,EN
1766,Sugar,22,EN
1766,Sugar,51,EN
1766,Sugar,41,EN
1766,Sugar,2830,EN
1766,Tar,40,EN
1766,Tea,4,EN
1766,Tea,0,EN
1766,Turpentine,12,EN
1766,Wine,839,EN
1767,Bacon,4,EN
1767,Bar iron,58,EN
1767,Beeswax,0,EN
1767,Beeswax,0,EN
1767,Braziletto,0,EN
1767,Bread,95,EN
1767,Brown sugar,198,EN
1767,Brown sugar,18,EN
1767,Cheese,0,EN
1767,Chocolate,0,EN
1767,Chocolate,0,EN
1767,Coffee,0,EN
1767,Convicts,5407,EN
1767,Cotton,85,EN
1767,Cotton wool,92,EN
1767,Gold (bar),0,EN
1767,Hides,0,EN
1767,Linen,0,EN
1767,Linen,0,EN
1767,Loaf sugar,9,EN
1767,Loaf sugar,216,EN
1767,Loaf sugar,143,EN
1767,Mahogany plank,0,EN
1767,Molasses,95,EN
1767,Molasses,1953,EN
1767,Molasses,13,EN
1767,Muscovado sugar,19,EN
1767,Muscovado sugar,204,EN
1767,Negroes,4308,EN
1767,Pine boards,24,EN
1767,Pitch,41,EN
1767,Plank,0,EN
1767,Pork,1119,EN
1767,Rum,541,EN
1767,Rum,6422,EN
1767,Salt,2778,EN
1767,Servants,3146,EN
1767,Shingles,0,EN
1767,Spirit turpentine,0,EN
1767,Spirits,4,EN
1767,Sugar,212,EN
1767,Sugar,794,EN
1767,Sugar,197,EN
1767,Tar,269,EN
1767,Tea,2,EN
1767,Turpentine,19,EN
1767,Wine,502,EN
1768,Barrel staves,4,EN
1768,Bread,0,EN
1768,Cheese,0,EN
1768,Cheese,0,EN
1768,Chocolate,0,EN
1768,Chocolate,0,EN
1768,Coffee,0,EN
1768,Convicts,8111,EN
1768,Cotton,19,EN
1768,Cotton wool,0,EN
1768,Flour,360,EN
1768,Ginger,0,EN
1768,Indigo,0,EN
1768,Linen,0,EN
1768,Loaf sugar,167,EN
1768,Loaf sugar,34,EN
1768,Loaf sugar,2,EN
1768,Loaf sugar,28,EN
1768,Mahogany plank,0,EN
1768,Molasses,2866,EN
1768,Negroes,5413,EN
1768,Peas,0,EN
1768,Pine boards,52,EN
1768,Pipe staves,24,EN
1768,Pitch,27,EN
1768,Pork,487,EN
1768,Refined sugar,3,EN
1768,Rice,0,EN
1768,Rum,8842,EN
1768,Salt,0,EN
1768,Salt,1338,EN
1768,Servants,4607,EN
1768,Shingles,0,EN
1768,Sugar,25,EN
1768,Sugar,234,EN
1768,Table board,1,EN
1768,Tar,138,EN
1768,Tea,93,EN
1768,Tea,42,EN
1768,Turpentine,76,EN
1768,Wheat,0,EN
1768,Wine,659,EN
1768,Wine,7,EN
1768,Wine,202,EN
1768,Wine,29,EN
1769,Bacon,5,EN
1769,Barrel staves,32,EN
1769,Beef,56,EN
1769,Braziletto,0,EN
1769,Brown sugar,131,EN
1769,Cheese,0,EN
1769,Cheese,0,EN
1769,Chocolate,0,EN
1769,Coffee,0,EN
1769,Coffee,0,EN
1769,Coffee,0,EN
1769,Convicts,6952,EN
1769,Cotton,103,EN
1769,Cotton wool,11,EN
1769,Flaxseed,0,EN
1769,Flour,188,EN
1769,Ginger,0,EN
1769,Indian corn,89,EN
1769,Leather,0,EN
1769,Linen,0,EN
1769,Linen,0,EN
1769,Linen,0,EN
1769,Loaf sugar,47,EN
1769,Mahogany,0,EN
1769,Molasses,2082,EN
1769,Muscovado sugar,329,EN
1769,Negroes,77,EN
1769,Ox Hides (half),0,EN
1769,Ox Hides (whole),0,EN
1769,Pipe staves,12,EN
1769,Pitch,37,EN
1769,Pork,859,EN
1769,Pot iron,20,EN
1769,Refined sugar,15,EN
1769,Rice,0,EN
1769,Rum,13265,EN
1769,Salt,1,EN
1769,Salt,2970,EN
1769,Servants,3477,EN
1769,Spirit turpentine,0,EN
1769,Spirits and rum,114,EN
1769,Sugar,828,EN
1769,Sugar,11377,EN
1769,Tar,209,EN
1769,Tea,22,EN
1769,Turpentine,32,EN
1769,Wheat,0,EN
1769,Wine,762,EN
1769,Wine,76,EN
1769,Wine,623,EN
1770,Bacon hams,0,EN
1770,Beef,169,EN
1770,Board,26,EN
1770,Brown sugar,165,EN
1770,Cheese,0,EN
1770,Chocolate,0,EN
1770,Chocolate,0,EN
1770,Coffee,0,EN
1770,Coffee,0,EN
1770,Coffee,0,EN
1770,Coffee,0,EN
1770,Coffee,0,EN
1770,Convicts,3658,EN
1770,Corn,0,EN
1770,Cotton,31,EN
1770,Hemp,0,EN
1770,Hemp,0,EN
1770,Hemp,0,EN
1770,Hemp,0,EN
1770,Hides (raw),0,EN
