year,good,value,movement_type
1766,Half joes,188,EN
1766,Loaf sugar,42,EN
1766,Loaf sugar,93,EN
1766,Loaf sugar,2,EN
1766,Loaf sugar,5,EN
1766,Loaf sugar,42,EN
1766,Molasses,9,EN
1766,Molasses,188,EN
1766,Molasses,118,EN
1766,Negroes,35,EN
1766,Peas,1,EN
1766,Pitch,23,EN
1766,Plank,19,EN
1766,Pork,256,EN
1766,Potatoes,0,EN
1766,Rum,17,EN
1766,Rum,2296,EN
1766,Rum,78,EN
1766,Salt,1,EN
1766,Salt,1,EN
1766,Salt,46,EN
1766,Sugar,929,EN
1766,Sugar,122,EN
1766,Sugar,72,EN
1766,Sugar,0,EN
1766,Sugar,1,EN
1766,Tar,17,EN
1766,Turpentine,1,EN
1766,Virginia currency,78,EN
1766,White sugar,128,EN
1766,Wine,15,EN
1766,Wine,15,EN
1768,Beef,5,EN
1768,Bread,2,EN
1768,Cash,0,EN
1768,Cash,517,EN
1768,Cash,1,EN
1768,Cheese,0,EN
1768,Cheese,0,EN
1768,Chocolate,0,EN
1768,Coffee,0,EN
1768,Dollars,279,EN
1768,Ginger,0,EN
1768,Half joes,193,EN
1768,Johannes,4,EN
1768,Loaf sugar,6,EN
1768,Loaf sugar,0,EN
1768,Loaf sugar,56,EN
1768,Loaf sugar,87,EN
1768,Loaf sugar,7,EN
1768,Molasses,13,EN
1768,Molasses,7,EN
1768,Molasses,2,EN
1768,Molasses,180,EN
1768,Molasses,198,EN
1768,Pistereens,0,EN
1768,Plank,26,EN
1768,Plank,1,EN
1768,Pork,10,EN
1768,Rum,0,EN
1768,Rum,18,EN
1768,Rum,105,EN
1768,Rum,1273,EN
1768,Salt,99,EN
1768,Salt,3,EN
1768,Spirits,44,EN
1768,Sterling,0,EN
1768,Sugar,81,EN
1768,Sugar,99,EN
1768,Sugar,17,EN
1768,Sugar,0,EN
1768,Tea,28,EN
1768,Virginia currency,260,EN
1768,White sugar,102,EN
1768,Wine,143,EN
1768,Wine,115,EN
1769,Beeswax,0,EN
1769,Beeswax,0,EN
1769,Bread,131,EN
1769,Cash,0,EN
1769,Cash,1718,EN
1769,Cash,2,EN
1769,Cheese,0,EN
1769,Cheese,0,EN
1769,Cheese,0,EN
1769,Chocolate,0,EN
1769,Chocolate,0,EN
1769,Coffee,0,EN
1769,Cotton,0,EN
1769,Dollars,582,EN
1769,Doubloons,1,EN
1769,Flour,9,EN
1769,French crowns,1,EN
1769,French guineas,1,EN
1769,Ginger,0,EN
1769,Half joes,108,EN
1769,Loaf sugar,58,EN
1769,Loaf sugar,46,EN
1769,Loaf sugar,31,EN
1769,Loaf sugar,69,EN
1769,Molasses,46,EN
1769,Molasses,10,EN
1769,Molasses,302,EN
1769,Negroes,384,EN
1769,Pistereens,22,EN
1769,Plank,5,EN
1769,Potatoes,0,EN
1769,Rice,4,EN
1769,Rum,2697,EN
1769,Rum,69,EN
1769,Rum,56,EN
1769,Rum,188,EN
1769,Rum,19,EN
1769,Salt,26,EN
1769,Salt,103,EN
1769,Salt,6,EN
1769,Shingles,0,EN
1769,Ship bread,3,EN
1769,Spirits,5,EN
1769,Sterling,0,EN
1769,Sterling,1,EN
1769,Sterling cash,242,EN
1769,Sugar,209,EN
1769,Sugar,4,EN
1769,Sugar,17,EN
1769,Sugar,30,EN
1769,Sugar,124,EN
1769,Sugar,65,EN
1769,Tea,102,EN
1769,Virginia currency,1,EN
1769,Virginia currency,768,EN
1769,Wine,283,EN
1771,Beef,2,EN
1771,Bread,2,EN
1771,Cash,0,EN
1771,Cash,714,EN
1771,Cash,0,EN
1771,Cheese,0,EN
1771,Cheese,0,EN
1771,Chocolate,0,EN
1771,Chocolate,0,EN
1771,Chocolate,0,EN
1771,Cotton,4,EN
1771,Dollars,327,EN
1771,Doubloons,22,EN
1771,Guineas,1,EN
1771,Half joes,217,EN
1771,Loaf sugar,53,EN
1771,Loaf sugar,20,EN
1771,Molasses,92,EN
1771,Molasses,249,EN
1771,Molasses,3,EN
1771,Mordores,0,EN
1771,Pistoles,2,EN
1771,Plank,69,EN
1771,Pork,2,EN
1771,Rum,2282,EN
1771,Rum,6,EN
1771,Rum,174,EN
1771,Rum,67,EN
1771,Rum,6,EN
1771,Salt,143,EN
1771,Salt,7,EN
1771,Shingles,0,EN
1771,Sugar,181,EN
1771,Sugar,5,EN
1771,Sugar,0,EN
1771,Tar,15,EN
1771,Tea,3,EN
1771,Turpentine,3,EN
1771,Virginia currency,392,EN
1771,Virginia currency,0,EN
1771,Wine,53,EN
