year,good,value,movement_type
1742,Rum,91,CL
1742,Salt,87,CL
1742,Shingles,0,CL
1742,Skins,0,CL
1742,Skins,0,CL
1742,Staves,460,CL
1742,Tar,3362,CL
1742,Tobacco,8287,CL
1742,Turpentine,137,CL
1742,Wheat,746,CL
1742,Wine,1008,CL
1742,Wine,23,CL
1743,Beef,630,CL
1743,Beeswax,0,CL
1743,Bread,0,CL
1743,Corn,4752,CL
1743,Cotton,11,CL
1743,Deer Skin,0,CL
1743,Deer Skins,0,CL
1743,Deer Skins,0,CL
1743,Flour,122,CL
1743,Heading,269,CL
1743,Hoops,0,CL
1743,Molasses,18,CL
1743,Molasses,0,CL
1743,Negroes,31,CL
1743,Oats,3,CL
1743,Peas,337,CL
1743,Pig iron,42,CL
1743,Pimento,0,CL
1743,Pitch,196,CL
1743,Plank,3,CL
1743,Plank,92,CL
1743,Planks,306,CL
1743,Pork,10,CL
1743,Pork,4,CL
1743,Pork,8951,CL
1743,Potatoes,0,CL
1743,Rum,9,CL
1743,Rum,10,CL
1743,Salt,123,CL
1743,Shingles,0,CL
1743,Skins,0,CL
1743,Staves,348,CL
1743,Sugar,18,CL
1743,Tar,4696,CL
1743,Tobacco,6572,CL
1743,Turpentine,122,CL
1743,Wheat,167,CL
1743,Wine,326,CL
1744,Beef,1561,CL
1744,Beeswax,0,CL
1744,Beeswax,0,CL
1744,Beeswax,0,CL
1744,Beeswax,0,CL
1744,Bread,0,CL
1744,Bread,7,CL
1744,Bread,0,CL
1744,Corn,5843,CL
1744,Deer Skin,0,CL
1744,Deer Skins,0,CL
1744,Deer Skins,0,CL
1744,Deer Skins,0,CL
1744,Heading,49,CL
1744,Oats,6,CL
1744,Peas,358,CL
1744,Pitch,115,CL
1744,Plank,27,CL
1744,Plank,1,CL
1744,Planks,1,CL
1744,Pork,2,CL
1744,Pork,25,CL
1744,Pork,13060,CL
1744,Potatoes,0,CL
1744,Rice,0,CL
1744,Salt,29,CL
1744,Shingles,0,CL
1744,Staves,354,CL
1744,Tar,4649,CL
1744,Tobacco,4718,CL
1744,Tobacco,1776,CL
1744,Turpentine,206,CL
1744,Wheat,60,CL
1745,Beef,454,CL
1745,Beeswax,0,CL
1745,Beeswax,0,CL
1745,Beeswax,0,CL
1745,Bread,0,CL
1745,Bread,0,CL
1745,Bread,270,CL
1745,Bread,0,CL
1745,Bread,0,CL
1745,Bread,0,CL
1745,Corn,3679,CL
1745,Deer Skin,0,CL
1745,Deer Skins,0,CL
1745,Deer skins (raw),0,CL
1745,Flour,333,CL
1745,Heading,57,CL
1745,Hoops,0,CL
1745,Indigo,20,CL
1745,Oats,74,CL
1745,Peas,139,CL
1745,Pig iron,46,CL
1745,Pitch,175,CL
1745,Plank,101,CL
1745,Plank,0,CL
1745,Planks,0,CL
1745,Pork,3,CL
1745,Pork,6113,CL
1745,Potatoes,0,CL
1745,Potatoes,0,CL
1745,Shingles,0,CL
1745,Staves,407,CL
1745,Tar,1445,CL
1745,Tobacco,6118,CL
1745,Turpentine,185,CL
1745,Walnut logs,0,CL
1745,Wheat,15,CL
1745,Wine,31,CL
1745,Wine,79,CL
1745,Wine,4,CL
1746,Beef,481,CL
1746,Beeswax,0,CL
1746,Beeswax,0,CL
1746,Beeswax,0,CL
1746,Beeswax,0,CL
1746,Corn,3706,CL
1746,Deer Skins,0,CL
1746,Deer skins (raw),0,CL
1746,Flour,11,CL
1746,Furs,0,CL
1746,Heading,49,CL
1746,Hoops,0,CL
1746,Oats,4,CL
1746,Oats,48,CL
1746,Peas,75,CL
1746,Pitch,278,CL
1746,Plank,7,CL
1746,Plank,23,CL
1746,Planks,70,CL
1746,Pork,150,CL
1746,Pork,9,CL
1746,Pork,2,CL
1746,Pork,8576,CL
1746,Rice,0,CL
1746,Rum,6,CL
1746,Shingles,0,CL
1746,Skins,0,CL
1746,Staves,419,CL
1746,Tar,2533,CL
1746,Tobacco,5630,CL
1746,Turpentine,285,CL
1746,Wheat,319,CL
1746,Wine,38,CL
1749,Beans,33,CL
1749,Beef,232,CL
1749,Beeswax,0,CL
1749,Bread,13,CL
1749,Corn,9336,CL
1749,Deer Skins,0,CL
1749,Flour,6,CL
1749,Heading,130,CL
1749,Hoops,0,CL
1749,Iron,52,CL
1749,Molasses,5,CL
1749,Oats,2,CL
1749,Oats,12,CL
1749,Peas,351,CL
1749,Pig iron,450,CL
1749,Pitch,179,CL
1749,Plank,0,CL
1749,Plank,83,CL
1749,Planks,342,CL
1749,Pork,11,CL
1749,Pork,8386,CL
1749,Potatoes,0,CL
1749,Rice,0,CL
1749,Rum,7,CL
1749,Rum,77,CL
1749,Salt,59,CL
1749,Shingles,0,CL
1749,Skins,0,CL
1749,Staves,1712,CL
1749,Tar,2250,CL
1749,Tobacco,1,CL
1749,Tobacco,15060,CL
1749,Turpentine,1244,CL
1749,Walnut logs,0,CL
1749,Wheat,577,CL
1750,Beans,17,CL
1750,Beef,688,CL
1750,Beeswax,0,CL
1750,Bread,37,CL
1750,Bread,75,CL
1750,Bread,37,CL
1750,Corn,12684,CL
1750,Flaxseed,0,CL
1750,Flour,187,CL
1750,Hoops,0,CL
1750,Hoops,0,CL
1750,Iron,8,CL
1750,Oats,106,CL
1750,Peas,92,CL
1750,Pig iron,155,CL
1750,Pitch,473,CL
1750,Plank,1,CL
1750,Plank,133,CL
1750,Planks,69,CL
1750,Pork,2,CL
1750,Pork,4,CL
1750,Pork,8764,CL
1750,Pork,23,CL
1750,Potatoes,0,CL
1750,Rum,35,CL
1750,Salt,32,CL
1750,Shingles,0,CL
1750,Staves,37,CL
1750,Staves and heading,3263,CL
1750,Tar,5361,CL
1750,Tobacco,6,CL
1750,Tobacco,14707,CL
1750,Turpentine,462,CL
1750,Walnut logs,0,CL
1750,Walnut logs,0,CL
1750,Wheat,922,CL
1750,Wine,35,CL
1750,Wine,611,CL
1750,Wine,9,CL
1751,Beef,1115,CL
1751,Beeswax,0,CL
1751,Beeswax,0,CL
1751,Beeswax,0,CL
1751,Boards,41,CL
1751,Bread,179,CL
1751,Bread,6,CL
1751,Corn,8444,CL
1751,Deer Skin,0,CL
1751,Deer Skins,0,CL
1751,Deer Skins,0,CL
1751,Flour,313,CL
1751,Hoops,0,CL
1751,Hoops,0,CL
1751,Iron,147,CL
1751,Oats,0,CL
1751,Oats,130,CL
1751,Peas,68,CL
1751,Pig iron,314,CL
1751,Pitch,249,CL
1751,Plank,9,CL
1751,Plank,132,CL
1751,Planks,0,CL
1751,Pork,4,CL
1751,Pork,25,CL
1751,Pork,7170,CL
1751,Potatoes,0,CL
1751,Rum,10,CL
1751,Rum,12,CL
1751,Rum,102,CL
1751,Salt,18,CL
1751,Salt,1,CL
1751,Shingles,0,CL
1751,Staves and heading,1592,CL
1751,Sugar,17,CL
1751,Tar,3549,CL
1751,Tobacco,10589,CL
1751,Turpentine,630,CL
1751,Walnut logs,0,CL
1751,Wheat,2874,CL
1751,Wine,4,CL
1751,Wine,549,CL
1752,Beef,915,CL
1752,Beeswax,0,CL
1752,Beeswax,0,CL
1752,Beeswax,0,CL
1752,Beeswax,0,CL
1752,Beeswax,0,CL
1752,Bread,41,CL
1752,Bread,23,CL
1752,Bread,5,CL
1752,Bread,191,CL
1752,Corn,12615,CL
1752,Deer Skins,0,CL
1752,Deer Skins,0,CL
1752,Flour,721,CL
1752,Handspikes,0,CL
1752,Hoops,0,CL
1752,Iron,0,CL
1752,Molasses,6,CL
1752,Oats,3,CL
1752,Peas,162,CL
1752,Peas,5,CL
1752,Pitch,423,CL
1752,Plank,9,CL
1752,Plank,334,CL
1752,Planks,3,CL
1752,Pork,7674,CL
1752,Pork,2,CL
1752,Potatoes,0,CL
1752,Rum,203,CL
1752,Salt,59,CL
1752,Shingles,0,CL
1752,Skins,0,CL
1752,Staves,899,CL
1752,Staves and heading,345,CL
1752,Sugar,175,CL
1752,Sugar,17,CL
1752,Tar,3991,CL
1752,Tobacco,14280,CL
1752,Turpentine,1726,CL
1752,Walnut logs,0,CL
1752,Wheat,2826,CL
1752,Wine,5,CL
1752,Wine,541,CL
1752,Wine,27,CL
1754,Beans,17,CL
1754,Beef,258,CL
1754,Beeswax,0,CL
1754,Beeswax,0,CL
1754,Bread,1722,CL
1754,Bread,17,CL
1754,Bread,29,CL
1754,Bread,352,CL
1754,Corn,17232,CL
1754,Deer Skin,0,CL
1754,Deer Skins,0,CL
1754,Deer Skins,0,CL
1754,Deer Skins,0,CL
1754,Flour,483,CL
1754,Hoops,0,CL
1754,Oats,31,CL
1754,Peas,439,CL
1754,Pitch,279,CL
1754,Plank,272,CL
1754,Plank,3,CL
1754,Planks,110,CL
1754,Pork,2,CL
1754,Pork,10616,CL
1754,Pork,2,CL
1754,Pork,40,CL
1754,Potatoes,0,CL
1754,Rum,776,CL
1754,Rum,3,CL
1754,Salt,85,CL
1754,Shingles,0,CL
1754,Skins,0,CL
1754,Staves and heading,2484,CL
1754,Tar,3915,CL
1754,Tar,3,CL
1754,Tobacco,20,CL
1754,Tobacco,5344,CL
1754,Turpentine,1530,CL
1754,Walnut logs,0,CL
1754,Walnut logs,0,CL
1754,Wheat,213,CL
1754,Wine,77,CL
1754,Wine,499,CL
1754,Wine,26,CL
1755,Beans,37,CL
1755,Beef,726,CL
1755,Beeswax,0,CL
1755,Beeswax,0,CL
1755,Beeswax,0,CL
1755,Bread,444,CL
1755,Bread,30,CL
1755,Corn,5546,CL
1755,Cotton,62,CL
1755,Deer Skins,0,CL
1755,Deer skins (raw),0,CL
1755,Flaxseed,0,CL
1755,Flaxseed,0,CL
1755,Flour,350,CL
1755,Ginger,0,CL
1755,Ginger,0,CL
1755,Hoops,0,CL
1755,Indigo,0,CL
1755,Oats,13,CL
1755,Peas,113,CL
1755,Pitch,62,CL
1755,Plank,24,CL
1755,Plank,248,CL
1755,Planks,56,CL
1755,Pork,9468,CL
1755,Potatoes,0,CL
1755,Rum,5,CL
1755,Rum,118,CL
1755,Salt,61,CL
1755,Shingles,0,CL
1755,Staves and heading,2248,CL
1755,Sugar,72,CL
1755,Sugar,13,CL
1755,Tar,5654,CL
1755,Tobacco,5317,CL
1755,Turpentine,1249,CL
1755,Walnut logs,0,CL
1755,Wheat,861,CL
1755,Wine,508,CL
1755,Wine,13,CL
1755,Wine,48,CL
1755,Wine,9,CL
1756,Bar iron,29,CL
1756,Beans,1,CL
1756,Beef,238,CL
1756,Beeswax,0,CL
1756,Beeswax,0,CL
1756,Beeswax,0,CL
1756,Bread,5,CL
1756,Bread,23,CL
1756,Bread,14,CL
1756,Bread,16,CL
1756,Bread,361,CL
1756,Corn,11797,CL
1756,Cotton,36,CL
1756,Deer Skin,0,CL
1756,Deer Skins,0,CL
1756,Flaxseed,0,CL
1756,Flaxseed,0,CL
1756,Flour,530,CL
1756,Ginger,0,CL
1756,Hoops,0,CL
1756,Indigo,0,CL
1756,Indigo,0,CL
1756,Indigo,0,CL
1756,Indigo,0,CL
1756,Oats,18,CL
1756,Peas,689,CL
1756,Pig iron,330,CL
1756,Pitch,109,CL
1756,Plank,92,CL
1756,Plank,1,CL
1756,Pork,9,CL
1756,Pork,4,CL
1756,Pork,5179,CL
1756,Pork,712,CL
1756,Potatoes,0,CL
1756,Rum,34,CL
1756,Rum,150,CL
1756,Rum,8,CL
1756,Salt,10,CL
1756,Shingles,0,CL
1756,Staves and heading,352,CL
1756,Sugar,174,CL
1756,Sugar,376,CL
1756,Tar,3698,CL
1756,Tobacco,5918,CL
1756,Tobacco,1365,CL
1756,Turpentine,405,CL
1756,Walnut logs,0,CL
1756,Wheat,2370,CL
1756,Wine,9,CL
1756,Wine,665,CL
1756,Wine,9,CL
1758,Bar iron,65,CL
1758,Beans,8,CL
1758,Beef,552,CL
1758,Beeswax,0,CL
1758,Beeswax,0,CL
1758,Beeswax,0,CL
1758,Beeswax,0,CL
1758,Beeswax,0,CL
1758,Beeswax,0,CL
1758,Bread,37,CL
1758,Bread,67,CL
1758,Corn,9266,CL
1758,Cotton,69,CL
1758,Deer Skins,0,CL
1758,Deer Skins,0,CL
1758,Flaxseed,0,CL
1758,Flaxseed,0,CL
1758,Flaxseed,0,CL
1758,Flour,522,CL
1758,Hoops,0,CL
1758,Indigo,0,CL
1758,Indigo,0,CL
1758,Iron,121,CL
1758,Lumber,0,CL
1758,Oats,140,CL
1758,Peas,311,CL
1758,Pig iron,96,CL
1758,Pitch,149,CL
1758,Plank,30,CL
1758,Plank,329,CL
1758,Plank,42,CL
1758,Planks,62,CL
1758,Pork,30,CL
1758,Pork,2,CL
1758,Pork,16784,CL
1758,Potatoes,0,CL
1758,Potatoes,0,CL
1758,Rum,363,CL
1758,Shingles,0,CL
1758,Skins,0,CL
1758,Skins,0,CL
1758,Staves,32,CL
1758,Staves and heading,2452,CL
1758,Sugar,19,CL
1758,Sugar,23,CL
1758,Tar,5627,CL
1758,Tobacco,14064,CL
1758,Turpentine,356,CL
1758,Wheat,970,CL
1758,Wine,7,CL
1758,Wine,1314,CL
1758,Wine,13,CL
1760,Bar iron,267,CL
1760,Beans,9,CL
1760,Beef,444,CL
1760,Beef,14,CL
1760,Beeswax,0,CL
1760,Beeswax,0,CL
1760,Beeswax,0,CL
1760,Beeswax,0,CL
1760,Beeswax,0,CL
1760,Beeswax,0,CL
1760,Beeswax,0,CL
1760,Biscuits,0,CL
1760,Bread,0,CL
1760,Bread,10,CL
1760,Bread,0,CL
1760,Corn,24544,CL
1760,Cotton,0,CL
1760,Deer Skin,0,CL
1760,Deer Skins,0,CL
1760,Deer Skins,0,CL
1760,Flour,1685,CL
1760,Handspikes,0,CL
1760,Hoops,0,CL
1760,Indigo,0,CL
1760,Indigo,0,CL
1760,Indigo,0,CL
1760,Indigo,0,CL
1760,Lumber,0,CL
1760,Molasses,17,CL
1760,Oats,58,CL
1760,Peas,1425,CL
1760,Peas,39,CL
1760,Pig iron,668,CL
1760,Pitch and turpentine,873,CL
1760,Plank,646,CL
1760,Plank,0,CL
1760,Planks,432,CL
1760,Pork,23,CL
1760,Pork,17,CL
1760,Pork,13,CL
1760,Pork,83,CL
1760,Pork,15051,CL
1760,Potatoes,0,CL
1760,Rum,45,CL
1760,Salt,17,CL
1760,Staves and shingles,0,CL
1760,Sugar,95,CL
1760,Sugar,30,CL
1760,Tar,1557,CL
1760,Tar and turpentine,51,CL
1760,Tar,675,CL
1760,Tobacco,34500,CL
1760,Tobacco,4,CL
1760,Wheat,4856,CL
1760,Wine,515,CL
1760,Wine,0,CL
1760,Wine,0,CL
1761,Bar iron,182,CL
1761,Beef,569,CL
1761,Beeswax,0,CL
1761,Beeswax,0,CL
1761,Beeswax,0,CL
1761,Beeswax,0,CL
1761,Beeswax,0,CL
1761,Biscuits,0,CL
1761,Bread,18,CL
1761,Bread,0,CL
1761,Bread and flour,2623,CL
1761,Cheese,0,CL
1761,Corn,15581,CL
1761,Deer Skin,0,CL
1761,Deer Skins,0,CL
1761,Deer Skins,0,CL
1761,Flaxseed,0,CL
1761,Flaxseed,0,CL
1761,Flaxseed,0,CL
1761,Flaxseed,0,CL
1761,Flaxseed,0,CL
1761,Flaxseed,17,CL
1761,Flour,1043,CL
1761,Handspikes,0,CL
1761,Hoops,0,CL
1761,Hoops,0,CL
1761,Indigo,0,CL
1761,Indigo,0,CL
1761,Iron,0,CL
1761,Loaf sugar,20,CL
1761,Loaf sugar,16,CL
1761,Lumber,0,CL
1761,Molasses,112,CL
1761,Oats,83,CL
1761,Peas,493,CL
1761,Pig iron,131,CL
1761,Pitch and turpentine,858,CL
1761,Plank,4,CL
1761,Plank,1765,CL
1761,Planks,55,CL
1761,Pork,6,CL
1761,Pork,14338,CL
1761,Pork,28,CL
1761,Pork,17,CL
1761,Potatoes,0,CL
1761,Rice,0,CL
1761,Rum,512,CL
1761,Spirits turpentine,0,CL
1761,Staves,106,CL
1761,Sugar,98,CL
1761,Tar,5343,CL
1761,Tobacco,12585,CL
1761,Wheat,3317,CL
1761,Wine,282,CL
1761,Wine,2120,CL
1761,Wine,141,CL
1761,Wrought iron,4,CL
1762,Bar iron,307,CL
1762,Bar iron,192,CL
1762,Beans,25,CL
1762,Beef,918,CL
1762,Beeswax,0,CL
1762,Beeswax,0,CL
1762,Beeswax,0,CL
1762,Bread,3179,CL
1762,Chocolate,0,CL
1762,Coffee,0,CL
1762,Corn,14899,CL
1762,Cotton wool,7,CL
1762,Deer Skin,0,CL
1762,Deer Skins,0,CL
1762,Flour,2008,CL
1762,Hoops,0,CL
1762,Iron,91,CL
1762,Lumber,0,CL
1762,Oats,449,CL
1762,Peas,1,CL
1762,Peas,368,CL
1762,Pig iron,488,CL
1762,Pitch and turpentine,757,CL
1762,Plank,837,CL
1762,Plank,8,CL
1762,Planks,1,CL
1762,Pork,24,CL
1762,Pork,1112,CL
1762,Pork,10,CL
1762,Pork,42562,CL
1762,Potatoes,0,CL
1762,Rice,0,CL
1762,Rice,0,CL
1762,Rum,0,CL
1762,Rum,1274,CL
1762,Salt,77,CL
1762,Shingles,0,CL
1762,Staves,1125,CL
1762,Sugar,36,CL
1762,Tar,5378,CL
1762,Tea,0,CL
1762,Tobacco,22297,CL
1762,Turpentine,12,CL
1762,Wheat,1320,CL
1762,Wine,108,CL
1762,Wine,2709,CL
1762,Wine,231,CL
1763,Bar iron,16,CL
1763,Beef,466,CL
1763,Beeswax,0,CL
1763,Beeswax,0,CL
1763,Beeswax,0,CL
1763,Bread,3927,CL
1763,Corn,18653,CL
1763,Cotton,134,CL
1763,Deer Skins,0,CL
1763,Deer Skins,0,CL
1763,Flaxseed,0,CL
1763,Flour,8,CL
1763,Flour,3265,CL
1763,Handspikes,0,CL
1763,Hoops,0,CL
1763,Indigo,0,CL
1763,Indigo,0,CL
1763,Indigo,0,CL
1763,Iron,5,CL
1763,Lumber,0,CL
