port,year,good,value,movement_type
JRUP,1749,Plank,17,CL
JRUP,1749,Planks,3,CL
JRUP,1749,Pork,320,CL
JRUP,1749,Rum,7553,CL
JRUP,1749,Rum,13,CL
JRUP,1749,Skins,0,CL
JRUP,1749,Skins,0,CL
JRUP,1749,Skins,0,CL
JRUP,1749,Staves,878,CL
JRUP,1749,Tobacco,50229,CL
JRUP,1749,Wheat,504,CL
JRUP,1750,Beans,9,CL
JRUP,1750,Beef,159,CL
JRUP,1750,Beef,34,CL
JRUP,1750,Bread,10,CL
JRUP,1750,Corn,2919,CL
JRUP,1750,Deer Skins,0,CL
JRUP,1750,Flour,7,CL
JRUP,1750,Handspikes,0,CL
JRUP,1750,Heading,7,CL
JRUP,1750,Hoops,0,CL
JRUP,1750,Iron,242,CL
JRUP,1750,Peas,91,CL
JRUP,1750,Pig iron,103,CL
JRUP,1750,Pitch,36,CL
JRUP,1750,Plank,35,CL
JRUP,1750,Planks,9,CL
JRUP,1750,Pork,13,CL
JRUP,1750,Pork,1557,CL
JRUP,1750,Salt,3,CL
JRUP,1750,Shingles,0,CL
JRUP,1750,Skins,0,CL
JRUP,1750,Skins,0,CL
JRUP,1750,Skins,0,CL
JRUP,1750,Skins,0,CL
JRUP,1750,Skins,0,CL
JRUP,1750,Staves,1107,CL
JRUP,1750,Tar,265,CL
JRUP,1750,Tobacco,3,CL
JRUP,1750,Tobacco,80522,CL
JRUP,1750,Turpentine,77,CL
JRUP,1750,Wheat,298,CL
JRUP,1750,Wine,35,CL
JRUP,1752,Beef,87,CL
JRUP,1752,Bread,2,CL
JRUP,1752,Bread,0,CL
JRUP,1752,Corn,4046,CL
JRUP,1752,Cotton,41,CL
JRUP,1752,Deer Skins,0,CL
JRUP,1752,Deer Skins,0,CL
JRUP,1752,Flour,53,CL
JRUP,1752,Handspikes,0,CL
JRUP,1752,Heading,15,CL
JRUP,1752,Hoops,0,CL
JRUP,1752,Iron,0,CL
JRUP,1752,Iron,382,CL
JRUP,1752,Logs (walnut),0,CL
JRUP,1752,Oats,15,CL
JRUP,1752,Peas,73,CL
JRUP,1752,Pig iron,312,CL
JRUP,1752,Pitch,99,CL
JRUP,1752,Plank,12,CL
JRUP,1752,Planks,9,CL
JRUP,1752,Poles (hoop),0,CL
JRUP,1752,Pork,2899,CL
JRUP,1752,Rum,6,CL
JRUP,1752,Rum,10,CL
JRUP,1752,Shingles,0,CL
JRUP,1752,Skins,0,CL
JRUP,1752,Skins,0,CL
JRUP,1752,Skins,0,CL
JRUP,1752,Skins,0,CL
JRUP,1752,Staves,1172,CL
JRUP,1752,Tar,322,CL
JRUP,1752,Tobacco,113338,CL
JRUP,1752,Turpentine,154,CL
JRUP,1752,Wheat,959,CL
JRUP,1752,Wine,9,CL
JRUP,1752,Wine,108,CL
JRUP,1754,Beans,36,CL
JRUP,1754,Beef,103,CL
JRUP,1754,Biscuits,0,CL
JRUP,1754,Bread,92,CL
JRUP,1754,Bread,0,CL
JRUP,1754,Corn,8238,CL
JRUP,1754,Corn and peas,161,CL
JRUP,1754,Cotton,26,CL
JRUP,1754,Deer Skin,0,CL
JRUP,1754,Deer Skins,0,CL
JRUP,1754,Deer Skins,0,CL
JRUP,1754,Flaxseed,0,CL
JRUP,1754,Flaxseed,0,CL
JRUP,1754,Heading,1,CL
JRUP,1754,Hoops,0,CL
JRUP,1754,Logs (walnut),0,CL
JRUP,1754,Oats,17,CL
JRUP,1754,Peas,165,CL
JRUP,1754,Pig iron,68,CL
JRUP,1754,Plank,5,CL
JRUP,1754,Planks,1,CL
JRUP,1754,Pork,2751,CL
JRUP,1754,Pork,2,CL
JRUP,1754,Rum,11,CL
JRUP,1754,Rum,20,CL
JRUP,1754,Rum,0,CL
JRUP,1754,Shingles,0,CL
JRUP,1754,Skins,0,CL
JRUP,1754,Skins,0,CL
JRUP,1754,Skins,0,CL
JRUP,1754,Skins,0,CL
JRUP,1754,Staves,1051,CL
JRUP,1754,Tar,345,CL
JRUP,1754,Tobacco,71743,CL
JRUP,1754,Tobacco,14,CL
JRUP,1754,Turpentine,2,CL
JRUP,1754,Wax,0,CL
JRUP,1754,Wax,0,CL
JRUP,1754,Wax,0,CL
JRUP,1754,Wheat,361,CL
JRUP,1754,Wine,4,CL
JRUP,1754,Wine,4,CL
JRUP,1754,Wine,258,CL
JRUP,1756,Bar iron,132,CL
JRUP,1756,Beef,112,CL
JRUP,1756,Bread,97,CL
JRUP,1756,Corn,1799,CL
JRUP,1756,Deer Skin,0,CL
JRUP,1756,Deer Skins,0,CL
JRUP,1756,Flour,102,CL
JRUP,1756,Flour,0,CL
JRUP,1756,Heading,0,CL
JRUP,1756,Heading (hhd),7,CL
JRUP,1756,Hoops,0,CL
JRUP,1756,Indigo,0,CL
JRUP,1756,Indigo,0,CL
JRUP,1756,Indigo,0,CL
JRUP,1756,Indigo,80,CL
JRUP,1756,Negroes,66,CL
JRUP,1756,Peas,88,CL
JRUP,1756,Pig iron,701,CL
JRUP,1756,Plank,1,CL
JRUP,1756,Planks,5,CL
JRUP,1756,Pork,1902,CL
JRUP,1756,Potatoes,0,CL
JRUP,1756,Rum,17,CL
JRUP,1756,Shingles,0,CL
JRUP,1756,Skins,0,CL
JRUP,1756,Skins,0,CL
JRUP,1756,Skins,0,CL
JRUP,1756,Staves,531,CL
JRUP,1756,Tar,427,CL
JRUP,1756,Tobacco,46230,CL
JRUP,1756,Turpentine,40,CL
JRUP,1756,Wax,0,CL
JRUP,1756,Wheat,984,CL
JRUP,1756,Wine,133,CL
JRUP,1758,Beans,37,CL
JRUP,1758,Cheese,0,CL
JRUP,1758,Corn,2073,CL
JRUP,1758,Corn and peas,228,CL
JRUP,1758,Cotton,11,CL
JRUP,1758,Cotton,27,CL
JRUP,1758,Cotton,0,CL
JRUP,1758,Handspikes,0,CL
JRUP,1758,Heading,13,CL
JRUP,1758,Hoops,0,CL
JRUP,1758,Hoops,0,CL
JRUP,1758,Indigo,0,CL
JRUP,1758,Indigo,0,CL
JRUP,1758,Indigo,0,CL
JRUP,1758,Indigo,0,CL
JRUP,1758,Indigo,0,CL
JRUP,1758,Logs (walnut),0,CL
JRUP,1758,Peas,1,CL
JRUP,1758,Peas,75,CL
JRUP,1758,Pig iron,0,CL
JRUP,1758,Pig iron,1394,CL
JRUP,1758,Plank,32,CL
JRUP,1758,Planks,2,CL
JRUP,1758,Pork,5,CL
JRUP,1758,Pork,52,CL
JRUP,1758,Pork,6567,CL
JRUP,1758,Pork,0,CL
JRUP,1758,Pork,46,CL
JRUP,1758,Rice,0,CL
JRUP,1758,Rum,5,CL
JRUP,1758,Shingles,0,CL
JRUP,1758,Skins,0,CL
JRUP,1758,Skins,0,CL
JRUP,1758,Staves,2350,CL
JRUP,1758,Staves and heading,56,CL
JRUP,1758,Sugar,23,CL
JRUP,1758,Sugar,303,CL
JRUP,1758,Tar,1284,CL
JRUP,1758,Tobacco,87423,CL
JRUP,1758,Turpentine,10,CL
JRUP,1758,Wax,0,CL
JRUP,1758,Wax,0,CL
JRUP,1758,Wheat,1828,CL
JRUP,1758,Wine,7,CL
JRUP,1758,Wine,184,CL
JRUP,1760,Beans,12,CL
JRUP,1760,Corn,2148,CL
JRUP,1760,Cotton,0,CL
JRUP,1760,Cotton,12,CL
JRUP,1760,Flour,201,CL
JRUP,1760,Furs,0,CL
JRUP,1760,Furs and skins,0,CL
JRUP,1760,Heading,3,CL
JRUP,1760,Hoops,0,CL
JRUP,1760,Indigo,25,CL
JRUP,1760,Indigo,0,CL
JRUP,1760,Indigo,0,CL
JRUP,1760,Indigo,0,CL
JRUP,1760,Indigo,0,CL
JRUP,1760,Iron,0,CL
JRUP,1760,Peas,365,CL
JRUP,1760,Pig iron,3876,CL
JRUP,1760,Plank,19,CL
JRUP,1760,Plank,11,CL
JRUP,1760,Plank,0,CL
JRUP,1760,Planks,4,CL
JRUP,1760,Pork,0,CL
JRUP,1760,Pork,22,CL
JRUP,1760,Pork,957,CL
JRUP,1760,Rum,47,CL
JRUP,1760,Shingles,0,CL
JRUP,1760,Skins,0,CL
JRUP,1760,Skins,0,CL
JRUP,1760,Skins,0,CL
JRUP,1760,Staves,1706,CL
JRUP,1760,Staves and heading,24,CL
JRUP,1760,Tobacco,161441,CL
JRUP,1760,Wax,0,CL
JRUP,1760,Wax,0,CL
JRUP,1760,Wax,0,CL
JRUP,1760,Wheat,2813,CL
JRUP,1760,Wine,11,CL
JRUP,1760,Wine,825,CL
JRUP,1761,Beans,9,CL
JRUP,1761,Corn,2776,CL
JRUP,1761,Cotton,7,CL
JRUP,1761,Deer Skins,0,CL
JRUP,1761,Flaxseed,0,CL
JRUP,1761,Flaxseed,0,CL
JRUP,1761,Flour,194,CL
JRUP,1761,Furs,0,CL
JRUP,1761,Heading,16,CL
JRUP,1761,Hoops,0,CL
JRUP,1761,Hoops,0,CL
JRUP,1761,Indigo,0,CL
JRUP,1761,Indigo,0,CL
JRUP,1761,Indigo,0,CL
JRUP,1761,Indigo,0,CL
JRUP,1761,Indigo,0,CL
JRUP,1761,Peas,163,CL
JRUP,1761,Pig iron,906,CL
JRUP,1761,Pitch,4,CL
JRUP,1761,Plank,104,CL
JRUP,1761,Planks,5,CL
JRUP,1761,Pork,2,CL
JRUP,1761,Pork,4,CL
JRUP,1761,Pork,805,CL
JRUP,1761,Rum,12,CL
JRUP,1761,Shingles,0,CL
JRUP,1761,Skins,0,CL
JRUP,1761,Skins,0,CL
JRUP,1761,Skins,0,CL
JRUP,1761,Skins,0,CL
JRUP,1761,Staves,2806,CL
JRUP,1761,Sugar,4,CL
JRUP,1761,Tar,426,CL
JRUP,1761,Tobacco,125299,CL
JRUP,1761,Turpentine,206,CL
JRUP,1761,Wax,0,CL
JRUP,1761,Wax,0,CL
JRUP,1761,Wax,0,CL
JRUP,1761,Wax,0,CL
JRUP,1761,Wheat,2937,CL
JRUP,1761,Wine,85,CL
JRUP,1761,Wine,1273,CL
JRUP,1762,Beans,7,CL
JRUP,1762,Beef,7,CL
JRUP,1762,Corn,4883,CL
JRUP,1762,Cotton,97,CL
JRUP,1762,Flour,15,CL
JRUP,1762,Ginger,0,CL
JRUP,1762,Ginger,0,CL
JRUP,1762,Heading,3,CL
JRUP,1762,Hoops,0,CL
JRUP,1762,Indigo,0,CL
JRUP,1762,Indigo,0,CL
JRUP,1762,Indigo,0,CL
JRUP,1762,Indigo,0,CL
JRUP,1762,Oats,4,CL
JRUP,1762,Peas,12,CL
JRUP,1762,Pimento,0,CL
JRUP,1762,Plank,11,CL
JRUP,1762,Planks,5,CL
JRUP,1762,Pork,121,CL
JRUP,1762,Pork,1555,CL
JRUP,1762,Rum,211,CL
JRUP,1762,Shingles,0,CL
JRUP,1762,Skins,0,CL
JRUP,1762,Skins,0,CL
JRUP,1762,Skins,0,CL
JRUP,1762,Skins,0,CL
JRUP,1762,Staves,3236,CL
JRUP,1762,Sugar,187,CL
JRUP,1762,Sugar,9,CL
JRUP,1762,Tobacco,138349,CL
JRUP,1762,Turpentine,26,CL
JRUP,1762,Wax,0,CL
JRUP,1762,Wheat,5087,CL
JRUP,1763,Bar iron,422,CL
JRUP,1763,Beans,1,CL
JRUP,1763,Beef,64,CL
JRUP,1763,Bread,131,CL
JRUP,1763,Corn,4892,CL
JRUP,1763,Cotton,3,CL
JRUP,1763,Cotton,162,CL
JRUP,1763,Flour,258,CL
JRUP,1763,Furs,0,CL
JRUP,1763,Hoops,0,CL
JRUP,1763,Indigo,0,CL
JRUP,1763,Indigo,0,CL
JRUP,1763,Indigo,0,CL
JRUP,1763,Indigo,0,CL
JRUP,1763,Loaf sugar,18,CL
JRUP,1763,Logs (walnut),0,CL
JRUP,1763,Logs (walnut),0,CL
JRUP,1763,Lumber,189,CL
JRUP,1763,Molasses,6,CL
JRUP,1763,Oats,33,CL
JRUP,1763,Peas,141,CL
JRUP,1763,Pig iron,349,CL
JRUP,1763,Plank,13,CL
JRUP,1763,Planks,2,CL
JRUP,1763,Pork,959,CL
JRUP,1763,Pork,18,CL
JRUP,1763,Potatoes,0,CL
JRUP,1763,Rum,85,CL
JRUP,1763,Rum,8,CL
JRUP,1763,Rum,16,CL
JRUP,1763,Rum,11,CL
JRUP,1763,Shingles,0,CL
JRUP,1763,Skins,0,CL
JRUP,1763,Skins,0,CL
JRUP,1763,Skins,0,CL
JRUP,1763,Skins,0,CL
JRUP,1763,Skins,0,CL
JRUP,1763,Staves,3018,CL
JRUP,1763,Tobacco,142939,CL
JRUP,1763,Tobacco,3,CL
JRUP,1763,Wax,0,CL
JRUP,1763,Wheat,2674,CL
JRUP,1763,Wine,28,CL
JRUP,1763,Wine,14,CL
JRUP,1763,Wine,171,CL
JRUP,1764,Beans,6,CL
JRUP,1764,Bread,82,CL
JRUP,1764,Corn,5079,CL
JRUP,1764,Cotton,104,CL
JRUP,1764,Flaxseed,0,CL
JRUP,1764,Flour,347,CL
JRUP,1764,Handspikes,0,CL
JRUP,1764,Heading,11,CL
JRUP,1764,Hoops,0,CL
JRUP,1764,Indigo,0,CL
JRUP,1764,Indigo,0,CL
JRUP,1764,Logs (walnut),0,CL
JRUP,1764,Molasses,3,CL
JRUP,1764,Molasses,5,CL
JRUP,1764,Negroes,139,CL
JRUP,1764,Oats,37,CL
JRUP,1764,Peas,172,CL
JRUP,1764,Pig iron,506,CL
JRUP,1764,Plank,48,CL
JRUP,1764,Plank,0,CL
JRUP,1764,Planks,20,CL
JRUP,1764,Pork,2595,CL
JRUP,1764,Pork,11,CL
JRUP,1764,Pork,57,CL
JRUP,1764,Potatoes,0,CL
JRUP,1764,Rice,0,CL
JRUP,1764,Rum,90,CL
JRUP,1764,Rum,14,CL
JRUP,1764,Shingles,0,CL
JRUP,1764,Skins,0,CL
JRUP,1764,Skins,0,CL
JRUP,1764,Staves,1936,CL
JRUP,1764,Staves (pipes),1,CL
JRUP,1764,Sugar,8,CL
JRUP,1764,Tar,236,CL
JRUP,1764,Tobacco,86244,CL
JRUP,1764,Turpentine,100,CL
JRUP,1764,Wax,0,CL
JRUP,1764,Wax,0,CL
JRUP,1764,Wheat,4434,CL
JRUP,1764,Wine,73,CL
JRUP,1764,Wine,29,CL
JRUP,1764,Wine,453,CL
JRUP,1764,Wine,0,CL
JRUP,1765,Beans,14,CL
JRUP,1765,Beef,10,CL
JRUP,1765,Bread,27,CL
JRUP,1765,Bread,13,CL
JRUP,1765,Cheese,0,CL
JRUP,1765,Chocolate,0,CL
JRUP,1765,Coffee,0,CL
JRUP,1765,Coffee,0,CL
JRUP,1765,Corn,6490,CL
JRUP,1765,Cotton,35,CL
JRUP,1765,Flour,874,CL
JRUP,1765,Handspikes,0,CL
JRUP,1765,Indigo,0,CL
JRUP,1765,Indigo,0,CL
JRUP,1765,Iron,1846,CL
JRUP,1765,Iron,1,CL
JRUP,1765,Molasses,2,CL
JRUP,1765,Peas,0,CL
JRUP,1765,Peas,231,CL
JRUP,1765,Pig iron,1656,CL
JRUP,1765,Pitch,27,CL
JRUP,1765,Plank,2,CL
JRUP,1765,Plank,15,CL
JRUP,1765,Planks,11,CL
JRUP,1765,Pork,19,CL
JRUP,1765,Pork,1054,CL
JRUP,1765,Potatoes,0,CL
JRUP,1765,Potatoes,0,CL
JRUP,1765,Rum,37,CL
JRUP,1765,Rum,10,CL
JRUP,1765,Rum,19,CL
JRUP,1765,Rum,9,CL
JRUP,1765,Rye,1,CL
JRUP,1765,Shingles,0,CL
JRUP,1765,Skins,0,CL
JRUP,1765,Skins,0,CL
JRUP,1765,Skins,0,CL
JRUP,1765,Skins,0,CL
JRUP,1765,Skins,0,CL
JRUP,1765,Spirits,19,CL
JRUP,1765,Staves,760,CL
JRUP,1765,Tar,31,CL
JRUP,1765,Tea,2,CL
JRUP,1765,Tobacco,48889,CL
JRUP,1765,Turpentine,2,CL
JRUP,1765,Wax,0,CL
JRUP,1765,Wheat,5705,CL
JRUP,1765,Wine,14,CL
JRUP,1765,Wine,28,CL
JRUP,1765,Wine,56,CL
JRUP,1766,Bar iron,348,CL
JRUP,1766,Beans,27,CL
JRUP,1766,Beef,8,CL
JRUP,1766,Biscuits,1,CL
JRUP,1766,Bread,8,CL
JRUP,1766,Bread,209,CL
JRUP,1766,Bread,59,CL
JRUP,1766,Bread,15,CL
JRUP,1766,Corn,2264,CL
JRUP,1766,Cotton,193,CL
JRUP,1766,Flaxseed,0,CL
JRUP,1766,Flour,1078,CL
JRUP,1766,Hams,0,CL
JRUP,1766,Handspikes,0,CL
JRUP,1766,Hemp,0,CL
JRUP,1766,Hemp,49,CL
JRUP,1766,Hemp,0,CL
JRUP,1766,Hemp,0,CL
JRUP,1766,Hoops,0,CL
JRUP,1766,Indigo,0,CL
JRUP,1766,Indigo,0,CL
JRUP,1766,Indigo,0,CL
JRUP,1766,Iron,0,CL
JRUP,1766,Iron,0,CL
JRUP,1766,Iron,1613,CL
JRUP,1766,Oats,120,CL
JRUP,1766,Peas,2,CL
JRUP,1766,Peas,13,CL
JRUP,1766,Peas,300,CL
JRUP,1766,Pitch,194,CL
JRUP,1766,Plank,264,CL
JRUP,1766,Plank,8,CL
JRUP,1766,Planks,23,CL
JRUP,1766,Pork,12,CL
JRUP,1766,Pork,80,CL
JRUP,1766,Potatoes,0,CL
JRUP,1766,Rum,10,CL
JRUP,1766,Rum,3,CL
JRUP,1766,Rum,39,CL
JRUP,1766,Rum,8,CL
JRUP,1766,Shingles,0,CL
JRUP,1766,Skins,0,CL
JRUP,1766,Skins,0,CL
JRUP,1766,Skins,0,CL
JRUP,1766,Skins,0,CL
JRUP,1766,Staves,2291,CL
JRUP,1766,Sugar,5,CL
JRUP,1766,Tar,440,CL
JRUP,1766,Tobacco,129837,CL
JRUP,1766,Turpentine,31,CL
JRUP,1766,Wax,0,CL
JRUP,1766,Wax,0,CL
JRUP,1766,Wax,0,CL
JRUP,1766,Wheat,5902,CL
JRUP,1766,Wine,0,CL
JRUP,1766,Wine,30,CL
JRUP,1768,Beans,85,CL
JRUP,1768,Bread,246,CL
JRUP,1768,Bread,198,CL
JRUP,1768,Bread,3,CL
JRUP,1768,Corn,7266,CL
JRUP,1768,Cotton,0,CL
JRUP,1768,Cotton,0,CL
JRUP,1768,Cotton,78,CL
JRUP,1768,Cotton,387,CL
JRUP,1768,Flax,0,CL
JRUP,1768,Flaxseed,0,CL
JRUP,1768,Flaxseed,0,CL
JRUP,1768,Flour,92,CL
JRUP,1768,Flour,0,CL
JRUP,1768,Ginger,0,CL
JRUP,1768,Ginger,0,CL
JRUP,1768,Hams,0,CL
JRUP,1768,Heading,15,CL
JRUP,1768,Hemp,0,CL
JRUP,1768,Hemp,1,CL
JRUP,1768,Hemp,97,CL
JRUP,1768,Hemp,1,CL
JRUP,1768,Hemp,0,CL
JRUP,1768,Hemp,790,CL
JRUP,1768,Hoops,0,CL
JRUP,1768,Indigo,0,CL
JRUP,1768,Indigo,0,CL
JRUP,1768,Indigo,0,CL
JRUP,1768,Iron,69,CL
JRUP,1768,Iron,0,CL
JRUP,1768,Iron,4,CL
JRUP,1768,Iron,0,CL
JRUP,1768,Iron,1645,CL
JRUP,1768,Loaf sugar,28,CL
JRUP,1768,Oats,155,CL
JRUP,1768,Peas,1,CL
JRUP,1768,Peas,589,CL
JRUP,1768,Pitch,170,CL
JRUP,1768,Plank,15,CL
JRUP,1768,Plank,81,CL
JRUP,1768,Planks,0,CL
JRUP,1768,Pork,291,CL
JRUP,1768,Pork,25,CL
JRUP,1768,Pork,4,CL
JRUP,1768,Rice,0,CL
JRUP,1768,Rice,0,CL
JRUP,1768,Rum,29,CL
JRUP,1768,Rum,126,CL
JRUP,1768,Rum,6,CL
JRUP,1768,Rye,1,CL
JRUP,1768,Shingles,0,CL
JRUP,1768,Skins,0,CL
JRUP,1768,Skins,0,CL
JRUP,1768,Skins,0,CL
JRUP,1768,Skins,0,CL
JRUP,1768,Staves,1616,CL
JRUP,1768,Tar,51,CL
JRUP,1768,Tobacco,119119,CL
JRUP,1768,Turpentine,217,CL
JRUP,1768,Wax,0,CL
JRUP,1768,Wax,0,CL
JRUP,1768,Wax,0,CL
JRUP,1768,Wax,0,CL
JRUP,1768,Wax,0,CL
JRUP,1768,Wheat,15552,CL
JRUP,1768,Wine,86,CL
JRUP,1768,Wine,215,CL
JRUP,1768,Wine,401,CL
JRUP,1769,Beans,35,CL
JRUP,1769,Bread,1346,CL
JRUP,1769,Bread,29,CL
JRUP,1769,Corn,9698,CL
JRUP,1769,Cotton,53,CL
JRUP,1769,Flour,3641,CL
JRUP,1769,Handspikes,0,CL
JRUP,1769,Hemp,1944,CL
JRUP,1769,Hemp,0,CL
JRUP,1769,Hemp,0,CL
JRUP,1769,Hemp,4,CL
JRUP,1769,Hemp,397,CL
JRUP,1769,Hemp,0,CL
JRUP,1769,Hoops,0,CL
JRUP,1769,Indigo,0,CL
JRUP,1769,Indigo,0,CL
JRUP,1769,Indigo,0,CL
JRUP,1769,Iron,0,CL
JRUP,1769,Iron,3049,CL
JRUP,1769,Loaf sugar,6,CL
JRUP,1769,Oats,53,CL
JRUP,1769,Peas,54,CL
JRUP,1769,Pitch,19,CL
JRUP,1769,Plank,51,CL
JRUP,1769,Plank,9,CL
JRUP,1769,Planks,17,CL
JRUP,1769,Pork,22,CL
JRUP,1769,Pork,5,CL
JRUP,1769,Pork,1126,CL
JRUP,1769,Potatoes,0,CL
JRUP,1769,Rum,132,CL
JRUP,1769,Rum,11,CL
JRUP,1769,Rum,8,CL
JRUP,1769,Rye,2,CL
JRUP,1769,Shingles,0,CL
JRUP,1769,Skins,0,CL
JRUP,1769,Staves,1811,CL
JRUP,1769,Tar,47,CL
JRUP,1769,Tea,0,CL
JRUP,1769,Tea,17,CL
JRUP,1769,Tobacco,187620,CL
JRUP,1769,Turpentine,28,CL
JRUP,1769,Wax,0,CL
JRUP,1769,Wax,0,CL
JRUP,1769,Wheat,0,CL
JRUP,1769,Wheat,42253,CL
JRUP,1769,Wine,61,CL
JRUP,1769,Wine,61,CL
JRUP,1769,Wine,91,CL
JRUP,1771,Beans,11,CL
JRUP,1771,Beef,64,CL
JRUP,1771,Biscuits,25,CL
JRUP,1771,Biscuits,7571,CL
JRUP,1771,Biscuits,25,CL
JRUP,1771,Bread,170,CL
JRUP,1771,Cheese,0,CL
JRUP,1771,Chocolate,0,CL
JRUP,1771,Corn,4277,CL
JRUP,1771,Flaxseed,0,CL
JRUP,1771,Flour,1788,CL
JRUP,1771,Handspikes,0,CL
JRUP,1771,Heading,17,CL
JRUP,1771,Hemp,0,CL
JRUP,1771,Hemp,4,CL
JRUP,1771,Hemp,31,CL
JRUP,1771,Hemp,1,CL
JRUP,1771,Hemp,379,CL
JRUP,1771,Hoops,0,CL
JRUP,1771,Iron,1413,CL
JRUP,1771,Loaf sugar,15,CL
JRUP,1771,Logs (walnut),0,CL
JRUP,1771,Molasses,5,CL
JRUP,1771,Peas,31,CL
JRUP,1771,Plank,56,CL
JRUP,1771,Planks,8,CL
JRUP,1771,Pork,2,CL
JRUP,1771,Pork,119,CL
JRUP,1771,Rice,0,CL
JRUP,1771,Rum,6,CL
JRUP,1771,Rum,170,CL
JRUP,1771,Rye,1,CL
JRUP,1771,Salt,3,CL
JRUP,1771,Shingles,0,CL
JRUP,1771,Skins,0,CL
JRUP,1771,Skins,0,CL
JRUP,1771,Skins,0,CL
JRUP,1771,Staves,2591,CL
JRUP,1771,Sugar,23,CL
JRUP,1771,Tar,62,CL
JRUP,1771,Tobacco,246806,CL
JRUP,1771,Turpentine,21,CL
JRUP,1771,Wax,0,CL
JRUP,1771,Wax,0,CL
JRUP,1771,Wax,0,CL
JRUP,1771,Wheat,13323,CL
JRUP,1771,Wine,60,CL
JRUP,sv,Cotton,0,EN
JRUP,sv,Molasses,196,EN
JRUP,sv,Molasses,144,EN
JRUP,sv,Rum,21,EN
JRUP,sv,Rum,280,EN
JRUP,sv,Rum,135,EN
JRUP,sv,Salt,1236,EN
JRUP,sv,Sugar,63,EN
JRUP,sv,Sugar,42,EN
JRUP,sv,Sugar,231,EN
JRUP,sv,Wine,59,EN
JRUP,sv,Cheese,0,EN
JRUP,sv,Indigo,0,EN
JRUP,sv,Molasses,24,EN
JRUP,sv,Molasses,14,EN
JRUP,sv,Molasses,167,EN
JRUP,sv,Rum,93,EN
JRUP,sv,Rum,282,EN
JRUP,sv,Rum,649,EN
JRUP,sv,Salt,80,EN
JRUP,sv,Sugar,72,EN
JRUP,sv,Sugar,397,EN
JRUP,sv,Sugar,337,EN
JRUP,sv,Wine,28,EN
JRUP,sv,Cotton,0,EN
JRUP,sv,Molasses,41,EN
JRUP,sv,Molasses,106,EN
JRUP,sv,Molasses,11,EN
JRUP,sv,Rum,207,EN
JRUP,sv,Rum,312,EN
JRUP,sv,Rum,186,EN
JRUP,sv,Salt,124,EN
JRUP,sv,Salt,522,EN
JRUP,sv,Sugar,12,EN
JRUP,sv,Sugar,105,EN
JRUP,sv,Sugar,371,EN
JRUP,sv,Sugar,101,EN
JRUP,sv,Wine,3,EN
JRUP,sv,Wrought iron,0,EN
JRUP,sv,Cheese,0,EN
JRUP,sv,Cotton,0,EN
JRUP,sv,Molasses,1096,EN
JRUP,sv,Molasses,184,EN
JRUP,sv,Molasses,2348,EN
JRUP,sv,Rum,109,EN
JRUP,sv,Rum,67,EN
JRUP,sv,Rum,234,EN
JRUP,sv,Salt,153,EN
JRUP,sv,Sugar,49,EN
JRUP,sv,Sugar,115,EN
JRUP,sv,Wine,1456,EN
JRUP,sv,Cotton,13,EN
JRUP,sv,Ginger,0,EN
JRUP,sv,Molasses,30,EN
JRUP,sv,Molasses,121,EN
JRUP,sv,Molasses,3,EN
JRUP,sv,Plank,1,EN
JRUP,sv,Rum,243,EN
JRUP,sv,Rum,687,EN
JRUP,sv,Rum,84,EN
JRUP,sv,Salt,5,EN
JRUP,sv,Salt,369,EN
JRUP,sv,Salt,3,EN
JRUP,sv,Sugar,41,EN
JRUP,sv,Sugar,38,EN
JRUP,sv,Sugar,402,EN
JRUP,sv,Wine,13,EN
JRUP,sv,Cheese,0,EN
JRUP,sv,Coffee,0,EN
JRUP,sv,Coffee,0,EN
JRUP,sv,Cotton,4,EN
JRUP,sv,Cotton,33,EN
JRUP,sv,Ginger,0,EN
JRUP,sv,Indigo,0,EN
JRUP,sv,Molasses,55,EN
JRUP,sv,Molasses,245,EN
JRUP,sv,Pimento,0,EN
JRUP,sv,Pimento,0,EN
JRUP,sv,Rum,955,EN
JRUP,sv,Rum,264,EN
JRUP,sv,Rum,149,EN
JRUP,sv,Salt,385,EN
JRUP,sv,Salt,14,EN
JRUP,sv,Sugar,393,EN
JRUP,sv,Sugar,12,EN
JRUP,sv,Sugar,20,EN
JRUP,sv,,,EN
JRUP,sv,Beeswax,0,EN
JRUP,sv,Cheese,0,EN
JRUP,sv,Coffee,0,EN
JRUP,sv,Cotton,0,EN
JRUP,sv,Cotton,4,EN
JRUP,sv,Molasses,77,EN
JRUP,sv,Molasses,8,EN
JRUP,sv,Molasses,265,EN
JRUP,sv,Negroes,2627,EN
JRUP,sv,Pork,3,EN
JRUP,sv,Rice,0,EN
JRUP,sv,Rum,199,EN
JRUP,sv,Rum,659,EN
JRUP,sv,Rum,69,EN
JRUP,sv,Rum,31,EN
JRUP,sv,Salt,0,EN
JRUP,sv,Salt,294,EN
JRUP,sv,Salt,16,EN
JRUP,sv,Sugar,298,EN
JRUP,sv,Sugar,40,EN
JRUP,sv,Sugar,8,EN
JRUP,sv,Wine,6,EN
JRUP,sv,Wine,123,EN
JRUP,1737,Cheese,0,EN
JRUP,1737,Chocolate,0,EN
JRUP,1737,Coffee,0,EN
JRUP,1737,Loaf sugar,0,EN
JRUP,1737,Molasses,184,EN
