year,good,value,movement_type
1771,Beans,0,EN
1771,Beef,2,EN
1771,Beef,2,EN
1771,Bread,35,EN
1771,Bread,16,EN
1771,Calves skins,0,EN
1771,Cheese,0,EN
1771,Cheese,0,EN
1771,Chocolate,0,EN
1771,Chocolate,0,EN
1771,Coffee,0,EN
1771,Coffee,0,EN
1771,Coffee,0,EN
1771,Coffee,0,EN
1771,Coffee,0,EN
1771,Convicts,419,EN
1771,Cotton,121,EN
1771,Cotton wool,9,EN
1771,Deer Skin,0,EN
1771,Dollars,2311,EN
1771,Ginger,0,EN
1771,Half joes,664,EN
1771,Linen,0,EN
1771,Linen,0,EN
1771,Loaf sugar,585,EN
1771,Loaf sugar,33,EN
1771,Loaf sugar,124,EN
1771,Loaf sugar,538,EN
1771,Loaf sugar,15,EN
1771,Molasses,108,EN
1771,Molasses,8178,EN
1771,Molasses,3476,EN
1771,Molasses,105,EN
1771,Molasses,41,EN
1771,Negroes,24685,EN
1771,Pimento,0,EN
1771,Pimento,0,EN
1771,Pimento,0,EN
1771,Pimento,0,EN
1771,Plank,52,EN
1771,Plank,244,EN
1771,Pork,4462,EN
1771,Rice,0,EN
1771,Rum,6,EN
1771,Rum,738,EN
1771,Rum,11,EN
1771,Rum,129,EN
1771,Rum,24,EN
1771,Rum,1165,EN
1771,Rum,26474,EN
1771,Rum,9,EN
1771,Salt,0,EN
1771,Salt,3,EN
1771,Salt,1275,EN
1771,Spirits,92,EN
1771,Spirits,0,EN
1771,Spirits,20,EN
1771,Spirits,12,EN
1771,Spirits,3,EN
1771,Staves (pipe),152,EN
1771,Staves and heading,32,EN
1771,Sugar,5235,EN
1771,Sugar,7671,EN
1771,Sugar,0,EN
1771,Sugar,0,EN
1771,Sugar,3404,EN
1771,Sugar,107,EN
1771,Tar,197,EN
1771,Turpentine,10,EN
1771,Virginia currency,1035,EN
1771,Wine,694,EN
1771,Wine,0,EN
1771,Wine,1162,EN
1771,Wine,5070,EN
