,year,origin,origin_lat,origin_long,dest,dest_lat,dest_long,mag
1570,1761,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,660.0
1574,1761,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,33972.0
1575,1762,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,6804.0
1576,1762,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,3111.0
1577,1762,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,427.0
1581,1762,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,21615.0
1582,1763,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,2921.0
1583,1763,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,2723.0
1584,1763,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,341.0
1588,1763,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,2779.0
1589,1764,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,4344.0
1590,1764,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1910.0
1594,1764,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,336.0
1595,1764,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,2814.0
1596,1765,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,3608.0
1597,1765,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,2164.0
1603,1766,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,4763.0
1604,1766,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1593.0
1608,1766,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,405.0
1610,1767,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,4392.0
1611,1767,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,2010.0
1615,1767,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,604.0
1617,1768,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,4020.0
1618,1768,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,2427.0
1622,1768,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,802.0
1624,1769,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,6714.0
1625,1769,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,5096.0
1629,1769,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,29.0
1631,1770,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,7085.0
1632,1770,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,4466.0
1636,1770,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,1298.0
1638,1771,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,7455.0
1639,1771,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,3835.0
1643,1771,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,2566.0
1645,1725,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,2234.0
1646,1725,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,1785.0
1652,1726,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,2436.0
1653,1726,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,929.0
1659,1727,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1136.0
1660,1727,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,239.0
1666,1728,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1015.0
1667,1728,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,196.0
1668,1728,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,382.0
1673,1729,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,894.0
1674,1729,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,154.0
1675,1729,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,764.0
1680,1730,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,773.0
1681,1730,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,111.0
1682,1730,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,1146.0
1687,1731,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,216.0
1688,1731,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,638.0
1694,1732,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,442.0
1695,1732,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,631.0
1701,1733,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,668.0
1702,1733,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,625.0
1708,1734,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,456.0
1709,1734,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,260.0
1710,1734,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,740.0
1714,1734,AFR,14.654141,-17.090822,NPOTEN,38.902722,-77.0658,3608.0
1715,1735,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,936.0
1716,1735,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,653.0
1717,1735,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,407.0
1722,1736,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1416.0
1723,1736,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,1046.0
1724,1736,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,74.0
1728,1736,AFR,14.654141,-17.090822,NPOTEN,38.902722,-77.0658,7933.0
1729,1737,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,50.0
1730,1737,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,719.0
1731,1737,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,774.0
1732,1737,IRE,53.255137,-9.047014,NPOTEN,38.902722,-77.0658,454.0
1734,1737,SEU,36.07881,-5.423534,NPOTEN,38.902722,-77.0658,299.0
1735,1737,AFR,14.654141,-17.090822,NPOTEN,38.902722,-77.0658,6638.0
1736,1738,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,193.0
1737,1738,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,38.0
1742,1738,AFR,14.654141,-17.090822,NPOTEN,38.902722,-77.0658,2331.0
1743,1739,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,996.0
1744,1739,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,215.0
1745,1739,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,125.0
1749,1739,AFR,14.654141,-17.090822,NPOTEN,38.902722,-77.0658,4329.0
1751,1740,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,759.0
1756,1740,AFR,14.654141,-17.090822,NPOTEN,38.902722,-77.0658,1765.0
1757,1741,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1674.0
1758,1741,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,596.0
1759,1741,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,550.0
1763,1741,AFR,14.654141,-17.090822,NPOTEN,38.902722,-77.0658,4329.0
1764,1742,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,436.0
1765,1742,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,1610.0
1766,1742,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,499.0
1771,1743,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,711.0
1772,1743,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,941.0
1773,1743,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,1481.0
1776,1743,SEU,36.07881,-5.423534,NPOTEN,38.902722,-77.0658,470.0
1778,1744,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,619.0
1779,1744,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,2126.0
1785,1745,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,968.0
1792,1746,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1444.0
1793,1746,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,431.0
1799,1747,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1624.0
1800,1747,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,617.0
1801,1747,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,247.0
1806,1748,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1804.0
1807,1748,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,802.0
1808,1748,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,494.0
1813,1749,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1984.0
1814,1749,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,988.0
1815,1749,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,741.0
1816,1749,IRE,53.255137,-9.047014,NPOTEN,38.902722,-77.0658,555.0
1818,1749,SEU,36.07881,-5.423534,NPOTEN,38.902722,-77.0658,299.0
1820,1750,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,2578.0
1821,1750,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,84.0
1822,1750,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,745.0
1827,1751,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,4139.0
1828,1751,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,496.0
1829,1751,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,4595.0
1831,1751,NEU,52.0454444,4.554993,NPOTEN,38.902722,-77.0658,13.0
1834,1752,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,5201.0
1835,1752,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,308.0
1836,1752,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,1170.0
1840,1752,AFR,14.654141,-17.090822,NPOTEN,38.902722,-77.0658,6679.0
1841,1753,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,3133.0
1842,1753,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,414.0
1843,1753,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,838.0
1848,1754,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1065.0
1849,1754,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,521.0
1850,1754,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,506.0
1855,1755,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,2616.0
1856,1755,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,644.0
1857,1755,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,23.0
1860,1755,SEU,36.07881,-5.423534,NPOTEN,38.902722,-77.0658,1293.0
1862,1756,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1249.0
1863,1756,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,21.0
1869,1757,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1044.0
1870,1757,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,301.0
1871,1757,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,178.0
1876,1758,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,840.0
1877,1758,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,580.0
1878,1758,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,356.0
1881,1758,SEU,36.07881,-5.423534,NPOTEN,38.902722,-77.0658,169.0
1883,1759,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,560.0
1884,1759,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,768.0
1885,1759,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,238.0
1890,1760,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,280.0
1891,1760,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,956.0
1892,1760,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,119.0
1898,1761,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,1144.0
1904,1762,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,368.0
1905,1762,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,1024.0
1911,1763,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,9081.0
1912,1763,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,755.0
1913,1763,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,786.0
1916,1763,SEU,36.07881,-5.423534,NPOTEN,38.902722,-77.0658,319.0
1918,1764,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,398.0
1919,1764,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,1849.0
1925,1765,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,1324.0
1926,1765,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,1959.0
1927,1765,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,223.0
1931,1765,AFR,14.654141,-17.090822,NPOTEN,38.902722,-77.0658,3084.0
1932,1766,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,3141.0
1933,1766,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,845.0
1934,1766,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,314.0
1937,1766,SEU,36.07881,-5.423534,NPOTEN,38.902722,-77.0658,281.0
1939,1767,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,2915.0
1940,1767,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,1879.0
1941,1767,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,360.0
1946,1768,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,2688.0
1947,1768,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,2912.0
1948,1768,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,406.0
1953,1769,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,2461.0
1954,1769,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,3946.0
1955,1769,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,452.0
1960,1770,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,2234.0
1961,1770,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,4979.0
1962,1770,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,498.0
1967,1771,WI,18.454682,-66.568537,NPOTEN,38.902722,-77.0658,2008.0
1968,1771,NA,37.010304,-75.992569,NPOTEN,38.902722,-77.0658,6013.0
1969,1771,GB,50.336431,-4.171482,NPOTEN,38.902722,-77.0658,544.0
1970,1771,IRE,53.255137,-9.047014,NPOTEN,38.902722,-77.0658,205.0
1974,1725,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1787.0
1975,1725,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,1428.0
1981,1726,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1949.0
1982,1726,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,743.0
1988,1727,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,909.0
1989,1727,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,191.0
1995,1728,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,812.0
1996,1728,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,157.0
1997,1728,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,306.0
2002,1729,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,715.0
2003,1729,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,123.0
2004,1729,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,611.0
2009,1730,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,618.0
2010,1730,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,89.0
2011,1730,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,917.0
2016,1731,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,173.0
2017,1731,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,510.0
2023,1732,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,354.0
2024,1732,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,505.0
2030,1733,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,534.0
2031,1733,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,500.0
2037,1734,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,365.0
2038,1734,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,208.0
2039,1734,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,592.0
2043,1734,AFR,14.654141,-17.090822,SPOTEN,38.806778,-77.038591,2886.0
2044,1735,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,749.0
2045,1735,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,523.0
2046,1735,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,326.0
2051,1736,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1133.0
2052,1736,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,837.0
2053,1736,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,59.0
2057,1736,AFR,14.654141,-17.090822,SPOTEN,38.806778,-77.038591,6346.0
2058,1737,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,40.0
2059,1737,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,575.0
2060,1737,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,619.0
2061,1737,IRE,53.255137,-9.047014,SPOTEN,38.806778,-77.038591,363.0
2063,1737,SEU,36.07881,-5.423534,SPOTEN,38.806778,-77.038591,239.0
2064,1737,AFR,14.654141,-17.090822,SPOTEN,38.806778,-77.038591,5310.0
2065,1738,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,154.0
2066,1738,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,30.0
2067,1738,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,
2071,1738,AFR,14.654141,-17.090822,SPOTEN,38.806778,-77.038591,1865.0
2072,1739,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,797.0
2073,1739,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,172.0
2074,1739,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,100.0
2078,1739,AFR,14.654141,-17.090822,SPOTEN,38.806778,-77.038591,3463.0
2080,1740,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,607.0
2085,1740,AFR,14.654141,-17.090822,SPOTEN,38.806778,-77.038591,1412.0
2086,1741,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1339.0
2087,1741,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,477.0
2088,1741,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,440.0
2092,1741,AFR,14.654141,-17.090822,SPOTEN,38.806778,-77.038591,3463.0
2093,1742,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,349.0
2094,1742,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,1288.0
2095,1742,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,399.0
2100,1743,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,569.0
2101,1743,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,753.0
2102,1743,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,1185.0
2105,1743,SEU,36.07881,-5.423534,SPOTEN,38.806778,-77.038591,376.0
2107,1744,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,495.0
2108,1744,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,1701.0
2114,1745,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,774.0
2121,1746,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1155.0
2122,1746,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,345.0
2128,1747,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1299.0
2129,1747,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,493.0
2130,1747,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,198.0
2135,1748,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1443.0
2136,1748,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,642.0
2137,1748,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,395.0
2142,1749,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1587.0
2143,1749,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,790.0
2144,1749,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,593.0
2145,1749,IRE,53.255137,-9.047014,SPOTEN,38.806778,-77.038591,444.0
2147,1749,SEU,36.07881,-5.423534,SPOTEN,38.806778,-77.038591,239.0
2149,1750,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,2062.0
2150,1750,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,67.0
2151,1750,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,596.0
2156,1751,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,3311.0
2157,1751,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,397.0
2158,1751,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,3676.0
2160,1751,NEU,52.0454444,4.554993,SPOTEN,38.806778,-77.038591,10.0
2163,1752,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,4161.0
2164,1752,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,246.0
2165,1752,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,936.0
2169,1752,AFR,14.654141,-17.090822,SPOTEN,38.806778,-77.038591,5343.0
2170,1753,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,2507.0
2171,1753,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,332.0
2172,1753,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,671.0
2177,1754,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,852.0
2178,1754,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,417.0
2179,1754,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,405.0
2184,1755,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,2093.0
2185,1755,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,515.0
2186,1755,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,18.0
2189,1755,SEU,36.07881,-5.423534,SPOTEN,38.806778,-77.038591,1034.0
2191,1756,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,999.0
2192,1756,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,17.0
2198,1757,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,836.0
2199,1757,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,241.0
2200,1757,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,143.0
2205,1758,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,672.0
2206,1758,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,464.0
2207,1758,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,285.0
2210,1758,SEU,36.07881,-5.423534,SPOTEN,38.806778,-77.038591,135.0
2212,1759,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,448.0
2213,1759,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,614.0
2214,1759,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,190.0
2219,1760,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,224.0
2220,1760,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,765.0
2221,1760,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,95.0
2227,1761,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,915.0
2233,1762,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,294.0
2234,1762,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,819.0
2240,1763,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,7265.0
2241,1763,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,604.0
2242,1763,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,629.0
2245,1763,SEU,36.07881,-5.423534,SPOTEN,38.806778,-77.038591,255.0
2247,1764,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,318.0
2248,1764,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,1479.0
2254,1765,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1059.0
2255,1765,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,1567.0
2256,1765,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,178.0
2260,1765,AFR,14.654141,-17.090822,SPOTEN,38.806778,-77.038591,2467.0
2261,1766,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,2513.0
2262,1766,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,676.0
2263,1766,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,251.0
2266,1766,SEU,36.07881,-5.423534,SPOTEN,38.806778,-77.038591,225.0
2268,1767,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,2332.0
2269,1767,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,1503.0
2270,1767,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,288.0
2275,1768,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,2150.0
2276,1768,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,2330.0
2277,1768,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,325.0
2282,1769,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1969.0
2283,1769,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,3156.0
2284,1769,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,361.0
2289,1770,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1787.0
2290,1770,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,3983.0
2291,1770,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,398.0
2296,1771,WI,18.454682,-66.568537,SPOTEN,38.806778,-77.038591,1606.0
2297,1771,NA,37.010304,-75.992569,SPOTEN,38.806778,-77.038591,4810.0
2298,1771,GB,50.336431,-4.171482,SPOTEN,38.806778,-77.038591,435.0
2299,1771,IRE,53.255137,-9.047014,SPOTEN,38.806778,-77.038591,164.0
2303,1725,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,1903.0
2304,1725,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2916.0
2305,1725,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,696.0
2310,1726,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3471.0
2311,1726,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,3306.0
2315,1726,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,45.0
2317,1727,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,1449.0
