,year,origin,origin_lat,origin_long,dest,dest_lat,dest_long,mag
1351,1739,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,7329.0
1352,1739,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,3263.0
1353,1739,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,5190.0
1356,1739,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,1670.0
1358,1740,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,15201.0
1359,1740,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,7306.0
1360,1740,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,5143.0
1363,1740,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,4586.0
1365,1741,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,20490.0
1366,1741,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,8484.0
1367,1741,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,7293.0
1368,1741,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,826.0
1370,1741,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,628.0
1372,1742,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,9677.0
1373,1742,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,7365.0
1374,1742,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,10772.0
1377,1742,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,905.0
1379,1743,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,12775.0
1380,1743,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,5878.0
1381,1743,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,9466.0
1384,1743,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,49.0
1386,1744,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,16175.0
1387,1744,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,5903.0
1388,1744,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,10523.0
1391,1744,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,246.0
1393,1745,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,7951.0
1394,1745,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,4951.0
1395,1745,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,6678.0
1398,1745,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,168.0
1400,1746,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,11095.0
1401,1746,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,2460.0
1402,1746,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,8435.0
1405,1746,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,729.0
1407,1747,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,12600.0
1408,1747,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,2454.0
1409,1747,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,12338.0
1412,1747,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,1290.0
1414,1748,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,14106.0
1415,1748,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,2448.0
1416,1748,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,16241.0
1419,1748,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,1852.0
1421,1749,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,15611.0
1422,1749,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,2442.0
1423,1749,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,20144.0
1426,1749,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,2413.0
1428,1750,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,20549.0
1429,1750,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,4759.0
1430,1750,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,21477.0
1433,1750,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,2250.0
1435,1751,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,14258.0
1436,1751,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,4225.0
1437,1751,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,15853.0
1438,1751,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,80.0
1440,1751,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,3877.0
1442,1752,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,17153.0
1443,1752,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,4778.0
1444,1752,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,20852.0
1447,1752,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,5220.0
1448,1752,JRLOCL,36.965488,-76.418778,AFR,14.654141,-17.090822,223.0
1449,1753,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,10564.0
1450,1753,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,15067.0
1451,1753,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,16093.0
1452,1753,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,895.0
1454,1753,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,4824.0
1456,1754,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,3974.0
1457,1754,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,25355.0
1458,1754,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,11333.0
1459,1754,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,1789.0
1461,1754,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,4428.0
1463,1755,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,7998.0
1464,1755,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,10932.0
1465,1755,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,12828.0
1466,1755,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,756.0
1468,1755,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,841.0
1470,1756,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,12699.0
1471,1756,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,7194.0
1472,1756,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,12392.0
1473,1756,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,1412.0
1475,1756,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,2039.0
1477,1757,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,18365.0
1478,1757,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,6780.0
1479,1757,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,17514.0
1480,1757,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,1089.0
1482,1757,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,1082.0
1484,1758,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,24031.0
1485,1758,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,6366.0
1486,1758,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,22635.0
1487,1758,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,765.0
1489,1758,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,125.0
1491,1759,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,29996.0
1492,1759,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,10944.0
1493,1759,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,29356.0
1494,1759,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,936.0
1496,1759,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,63.0
1498,1760,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,35960.0
1499,1760,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,15521.0
1500,1760,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,36076.0
1501,1760,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,1106.0
1505,1761,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,33577.0
1506,1761,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,10842.0
1507,1761,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,17482.0
1508,1761,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,566.0
1512,1762,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,57400.0
1513,1762,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,15551.0
1514,1762,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,28100.0
1515,1762,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,10.0
1517,1762,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,1132.0
1518,1762,JRLOCL,36.965488,-76.418778,AFR,14.654141,-17.090822,617.0
1519,1763,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,30005.0
1520,1763,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,11388.0
1521,1763,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,24458.0
1523,1763,JRLOCL,36.965488,-76.418778,NEU,52.0454444,4.554993,3114.0
1524,1763,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,2003.0
1526,1764,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,28759.0
1527,1764,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,11224.0
1528,1764,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,29014.0
1529,1764,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,258.0
1531,1764,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,6651.0
1533,1765,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,27512.0
1534,1765,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,11060.0
1535,1765,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,33569.0
1536,1765,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,516.0
1538,1765,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,11298.0
1539,1765,JRLOCL,36.965488,-76.418778,AFR,14.654141,-17.090822,1427.0
1540,1766,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,33231.0
1541,1766,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,6404.0
1542,1766,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,28279.0
1543,1766,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,2852.0
1545,1766,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,5094.0
1547,1767,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,39578.0
1548,1767,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,8548.0
1549,1767,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,34828.0
1550,1767,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,2828.0
1552,1767,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,7703.0
1554,1768,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,45924.0
1555,1768,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,10691.0
1556,1768,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,41377.0
1557,1768,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,2804.0
1559,1768,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,10312.0
1561,1769,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,52271.0
1562,1769,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,12835.0
1563,1769,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,47927.0
1564,1769,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,2781.0
1566,1769,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,12922.0
1568,1770,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,58617.0
1569,1770,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,14978.0
1570,1770,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,54476.0
1571,1770,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,2757.0
1573,1770,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,15531.0
1575,1771,JRLOCL,36.965488,-76.418778,WI,18.454682,-66.568537,64964.0
1576,1771,JRLOCL,36.965488,-76.418778,NA,37.010304,-75.992569,17122.0
1577,1771,JRLOCL,36.965488,-76.418778,GB,50.336431,-4.171482,61025.0
1578,1771,JRLOCL,36.965488,-76.418778,IRE,53.255137,-9.047014,2733.0
1580,1771,JRLOCL,36.965488,-76.418778,SEU,36.07881,-5.423534,18140.0
1583,1725,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,211.0
1584,1725,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,37956.0
1590,1726,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,207.0
1591,1726,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,37929.0
1597,1727,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,203.0
1598,1727,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,37902.0
1604,1728,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,211.0
1605,1728,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,33041.0
1611,1729,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,218.0
1612,1729,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,28181.0
1618,1730,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,226.0
1619,1730,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,23320.0
1624,1731,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,392.0
1625,1731,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,233.0
1626,1731,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,30104.0
1631,1732,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,395.0
1632,1732,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,424.0
1633,1732,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,20935.0
1638,1733,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,398.0
1639,1733,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,615.0
1640,1733,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,11766.0
1645,1734,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,370.0
1646,1734,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,441.0
1647,1734,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,21913.0
1650,1734,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,135.0
1652,1735,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,102.0
1653,1735,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,1032.0
1654,1735,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,21173.0
1659,1736,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,51.0
1660,1736,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,635.0
1661,1736,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,31945.0
1667,1737,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,238.0
1668,1737,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,42717.0
1674,1738,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,474.0
1675,1738,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,35579.0
1678,1738,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,258.0
1681,1739,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,264.0
1682,1739,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,47565.0
1687,1740,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,272.0
1688,1740,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,518.0
1689,1740,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,40566.0
1694,1741,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,124.0
1695,1741,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,1272.0
1696,1741,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,52122.0
1701,1742,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,123.0
1702,1742,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,169.0
1703,1742,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,77150.0
1708,1743,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,253.0
1709,1743,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,431.0
1710,1743,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,64781.0
1715,1744,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,74.0
1716,1744,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,255.0
1717,1744,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,45426.0
1723,1745,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,71.0
1724,1745,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,53840.0
1729,1746,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,97.0
1730,1746,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,505.0
1731,1746,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,35911.0
1736,1747,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,136.0
1737,1747,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,638.0
1738,1747,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,45428.0
1743,1748,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,176.0
1744,1748,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,771.0
1745,1748,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,54945.0
1750,1749,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,215.0
1751,1749,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,904.0
1752,1749,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,64462.0
1757,1750,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,322.0
1758,1750,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,726.0
1759,1750,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,98023.0
1762,1750,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,140.0
1764,1751,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,573.0
1765,1751,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,123.0
1766,1751,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,81433.0
1769,1751,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,296.0
1771,1752,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,1360.0
1772,1752,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,374.0
1773,1752,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,98449.0
1778,1753,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,1559.0
1779,1753,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,900.0
1780,1753,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,87776.0
1785,1754,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,1757.0
1786,1754,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,1425.0
1787,1754,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,77103.0
1790,1754,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,608.0
1792,1755,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,340.0
1793,1755,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,526.0
1794,1755,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,70774.0
1797,1755,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,671.0
1799,1756,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,315.0
1800,1756,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,668.0
1801,1756,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,78361.0
1804,1756,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,447.0
1806,1757,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,290.0
1807,1757,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,811.0
1808,1757,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,85949.0
1811,1757,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,224.0
1813,1758,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,265.0
1814,1758,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,953.0
1815,1758,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,93536.0
1820,1759,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,217.0
1821,1759,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,1135.0
1822,1759,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,122109.0
1827,1760,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,169.0
1828,1760,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,1316.0
1829,1760,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,150681.0
1834,1761,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,477.0
1835,1761,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,808.0
1836,1761,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,117858.0
1841,1762,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,448.0
1842,1762,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,3063.0
1843,1762,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,114929.0
1848,1763,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,754.0
1849,1763,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,2427.0
1850,1763,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,95510.0
1855,1764,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,2206.0
1856,1764,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,2540.0
1857,1764,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,80024.0
1860,1764,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,609.0
1862,1765,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,2142.0
1863,1765,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,3601.0
1864,1765,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,76424.0
1867,1765,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,672.0
1869,1766,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,2235.0
1870,1766,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,2290.0
1871,1766,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,75387.0
1874,1766,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,3285.0
1876,1767,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,3566.0
1877,1767,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,2734.0
1878,1767,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,77699.0
1881,1767,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,2440.0
1883,1768,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,4897.0
1884,1768,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,3178.0
1885,1768,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,80011.0
1888,1768,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,1595.0
1890,1769,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,5132.0
1891,1769,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,6315.0
1892,1769,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,95555.0
1893,1769,RAPPCL,38.6762,-78.1564,IRE,53.255137,-9.047014,895.0
1895,1769,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,3275.0
1897,1770,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,6825.0
1898,1770,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,5043.0
1899,1770,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,124268.0
1902,1770,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,2055.0
1904,1771,RAPPCL,38.6762,-78.1564,WI,18.454682,-66.568537,8517.0
1905,1771,RAPPCL,38.6762,-78.1564,NA,37.010304,-75.992569,3770.0
1906,1771,RAPPCL,38.6762,-78.1564,GB,50.336431,-4.171482,152980.0
1909,1771,RAPPCL,38.6762,-78.1564,SEU,36.07881,-5.423534,835.0
1911,1725,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,449.0
1912,1725,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,164.0
1913,1725,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,69032.0
1916,1725,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,175.0
1918,1726,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,2.0
1919,1726,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,492.0
1920,1726,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,48498.0
1925,1727,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,639.0
1926,1727,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,684.0
1927,1727,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,46222.0
1932,1728,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1276.0
1933,1728,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,876.0
1934,1728,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,43945.0
1939,1729,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1912.0
1940,1729,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,1067.0
1941,1729,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,41669.0
1946,1730,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,2549.0
1947,1730,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,1259.0
1948,1730,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,39392.0
1953,1731,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,1671.0
1954,1731,YORKCL,37.240383,-76.514155,NA,37.010304,-75.992569,842.0
1955,1731,YORKCL,37.240383,-76.514155,GB,50.336431,-4.171482,39882.0
1958,1731,YORKCL,37.240383,-76.514155,SEU,36.07881,-5.423534,306.0
1960,1732,YORKCL,37.240383,-76.514155,WI,18.454682,-66.568537,792.0
